LINKED_LAYER_NO,LINKED_SHRP_ID,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,CONSTRUCTION_NO,SAMPLE_NO,THREE_PASSING,TWO_PASSING,ONE_AND_HALF_PASSING,ONE_PASSING,THREE_FOURTHS_PASSING,ONE_HALF_PASSING,THREE_EIGHTHS_PASSING,NO_4_PASSING,NO_10_PASSING,NO_40_PASSING,NO_80_PASSING,NO_200_PASSING,HYDRO_02,HYDRO_002,HYDRO_001,GT_2MM
1,508,505,4,1,1,2,BA*,1,BS*3,100,100,100,99,97,96,94,87,74,55,47,38.70000076,18.60000038,9.300000191,7.800000191,29
1,509,505,4,1,1,2,BA*,1,BS*3,100,100,100,99,97,96,94,87,74,55,47,38.70000076,18.60000038,9.300000191,7.800000191,29
1,509,507,4,1,1,1,BA*,1,BS*1,100,100,99,97,95,89,86,72,62,44,34,26.39999962,15.10000038,7.099999905,6.400000095,38
1,509,559,4,1,1,2,BA*,1,BS*4,100,100,100,100,99,98,96,88,71,48,40,32.90000153,18.70000076,8.800000191,7.400000095,26
1,560,507,4,1,1,1,BA*,1,BS*1,100,100,99,97,95,89,86,72,62,44,34,26.39999962,15.10000038,7.099999905,6.400000095,38
1,1016,1016,4,1,1,1,BA*,1,BS**,100,99,96,82,74,63,58,47,39,27,19,13.80000019,8.600000381,4.599999905,3.099999905,61
1,1021,1021,4,1,1,2,TP1,1,BS92,100,100,100,99,98,97,96,91,82,66,43,23.20000076,10.10000038,2.099999905,1,18
1,6053,6053,4,1,1,2,TP1,1,BS92,100,100,100,100,100,99,99,93,71,51,40,30.39999962,17.20000076,8.399999619,7.300000191,29
1,6054,6054,4,1,1,1,BA*,1,BS**,100,100,100,100,100,99,99,94,79,50,38,30.10000038,14.39999962,5.800000191,4.199999809,21
1,6060,6060,4,1,1,2,TP1,2,BS92,100,97,93,90,87,82,79,70,52,28,18,10,9,5.800000191,4.5,48
1,7613,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952,74
1,A320,1036,4,1,1,1,BA*,1,BS**,100,100,99,98,96,92,88,76,56,29,17,12.39999962,8.899999619,6,5,44
1,A350,1036,4,1,1,2,TP1,1,BS70,100,98,94,93,88,83,78,68,48,22,11,9,7.300000191,6.199999809,5.400000095,52
1,A430,7613,4,1,1,2,BA*,1,BS**,100,100,100,98,96,92,89,77,70,59,52,43.5,31.89999962,16.10000038,10.89999962,30
1,A447,7613,4,1,1,2,BA*,1,BS**,100,100,100,98,96,92,89,77,70,59,52,43.5,31.89999962,16.10000038,10.89999962,30
1,A450,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952,74
1,B310,1021,4,1,1,2,TP1,1,BS92,100,100,100,99,98,97,96,91,82,66,43,23.20000076,10.10000038,2.099999905,1,18
1,B350,1021,4,1,1,1,BA*,1,BS**,100,100,99,98,97,94,92,85,74,56,35,19.60000038,11.30000019,4.099999905,2.700000048,26
1,B961,1007,4,1,1,1,BA*,1,BS**,100,100,100,99,97,94,92,83,61,39,30,23.5,13.89999962,6,3.799999952,39
1,C330,1017,4,1,1,1,BA*,2,BS**,100,99,99,94,89,83,79,68,55,37,28,22.70000076,18.39999962,8.800000191,6.5,45
1,D320,1016,4,1,1,1,BA*,1,BS**,100,99,96,82,74,63,58,47,39,27,19,13.80000019,8.600000381,4.599999905,3.099999905,61
1,D330,1016,4,1,1,1,BA*,1,BS**,100,99,96,82,74,63,58,47,39,27,19,13.80000019,8.600000381,4.599999905,3.099999905,61
1,D350,1016,4,1,1,2,TP1,1,BS92,100,90,82,76,70,64,60,52,43,30,22,15.19999981,10,4.900000095,3.099999905,57
1,113,114,5,1,5,1,BA*,1,BS**,100,100,100,100,100,99,99,98,95,87,52,35.5,20.20000076,9.399999619,,5
1,114,114,5,1,5,2,BA*,1,BS**,100,100,100,100,100,100,100,99,99,87,20,10,7.099999905,4.300000191,,1
1,114,121,5,1,1,2,B2,1,BS02,100,100,100,100,100,100,100,100,98,92,33,18,11.30000019,6.199999809,6,2
1,117,119,5,1,1,2,B1,1,BS01,100,100,100,100,100,100,100,100,99,94,49,31,15.30000019,7.699999809,6.699999809,1
1,119,121,5,1,1,2,B2,1,BS02,100,100,100,100,100,100,100,100,98,92,33,18,11.30000019,6.199999809,6,2
1,122,117,5,1,1,2,B5,1,BS05,100,100,100,100,100,100,100,100,99,88,39,24,13.30000019,5,4,0.899999976
1,218,215,5,1,1,3,B1,1,BS01,100,100,95.40000153,91.19999695,86.59999847,75.19999695,67.90000153,51.79999924,38.09999847,26.5,18.79999924,13.80000019,9.100000381,2.5,1,61.90000153
1,224,224,5,1,4,2,BA*,4,BS**,100,100,100,100,99,97,95,88,81,74,69,65.30000305,44.90000153,29.29999924,,19
1,4019,4019,5,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,100,100,99,96,37.40000153,13,7.699999809,,0
1,A430,4021,5,1,1,2,BA*,1,BS**,100,100,99,96,93,87,82,72,63,48,36,31,25,10.89999962,0,37
1,202,202,6,1,1,2,B11,1,BS11,100,100,100,100,100,100,100,100,100,80,44,18.10000038,6.5,2.700000048,,0
1,202,211,6,1,1,1,B7,1,BS07,100,100,100,100,99,97,96,94,93,75,41,18.39999962,7.699999809,2.900000095,,7
1,203,203,6,1,3,1,BA261,3,BS261,100,100,100,100,98,94,92,89,88,69,35,11,3.599999905,1.100000024,,12
1,206,207,6,1,1,1,B8,1,BS08,100,100,100,100,100,100,100,100,100,79,42,14.39999962,3.200000048,0.800000012,,0
1,208,210,6,1,1,1,B10,1,BS10,100,100,100,100,100,100,100,100,99,78,40,16.10000038,5.699999809,2.400000095,,1
1,208,211,6,1,1,1,B7,1,BS07,100,100,100,100,99,97,96,94,93,75,41,18.39999962,7.699999809,2.900000095,,7
1,209,204,6,1,1,2,B12,1,BS12,100,100,100,100,100,100,100,100,99,80,46,21.39999962,9.100000381,3.599999905,,1
1,212,211,6,1,1,1,B7,1,BS07,100,100,100,100,99,97,96,94,93,75,41,18.39999962,7.699999809,2.900000095,,7
1,501,502,6,1,1,2,TP1,1,BS93,100,100,100,100,100,100,100,99,96,59,31,13.39999962,5.800000191,3.900000095,,4
1,501,504,6,1,3,2,BA040*,3,BS040*,100,100,100,100,98,95,93,88,81,52,33,20.20000076,12,5.599999905,,19
1,501,507,6,1,1,2,TP2,1,BS93,100,100,100,100,100,100,100,99,96,64,36,21.79999924,12.60000038,6.199999809,,4
1,501,509,6,1,1,2,BA6,1,BS02,100,100,100,100,100,99,98,97,91,60,35,20.39999962,13.39999962,7,,9
1,501,509,6,1,1,2,BA5,1,BS01,100,94,94,93,93,93,93,90,87,59,35,19.70000076,15.30000019,7.900000095,,13
1,501,560,6,1,1,1,BA7,1,BS01,100,100,100,100,99,98,96,92,84,49,28,16.5,13.5,8.100000381,,16
1,502,501,6,1,1,1,BA2,1,BS02,100,100,100,99,99,98,97,96,91,58,29,16.39999962,8.800000191,4.199999809,,9
1,502,502,6,1,1,2,TP1,1,BS93,100,100,100,100,100,100,100,99,96,59,31,13.39999962,5.800000191,3.900000095,,4
1,502,566,6,1,1,2,TP4,1,BS92,100,100,100,100,100,100,100,99,98,67,34,18.79999924,16.89999962,5.599999905,,2
1,504,508,6,1,3,1,BA080*,3,BS080*,100,100,97,92,86,78,74,63,52,32,21,12.80000019,7.199999809,3.099999905,,48
1,505,504,6,1,3,2,BA040*,3,BS040*,100,100,100,100,98,95,93,88,81,52,33,20.20000076,12,5.599999905,,19
1,505,508,6,1,3,1,BA080*,3,BS080*,100,100,97,92,86,78,74,63,52,32,21,12.80000019,7.199999809,3.099999905,,48
1,506,505,6,1,1,1,BA4,1,BS02,100,98,93,89,84,78,73,62,50,30,19,11.19999981,4.800000191,2.200000048,,50
1,506,508,6,1,3,1,BA080*,3,BS080*,100,100,97,92,86,78,74,63,52,32,21,12.80000019,7.199999809,3.099999905,,48
1,507,502,6,1,3,1,BA020*,4,BS020*,100,100,100,100,97,95,95,91,83,51,30,16.5,11.30000019,5.099999905,,17
1,508,501,6,1,1,1,BA1,1,BS01,100,100,100,100,100,100,100,99,96,66,35,16.70000076,9.399999619,4.199999809,,4
1,508,505,6,1,1,1,BA4,1,BS02,100,98,93,89,84,78,73,62,50,30,19,11.19999981,4.800000191,2.200000048,,50
1,508,566,6,1,1,2,TP4,1,BS92,100,100,100,100,100,100,100,99,98,67,34,18.79999924,16.89999962,5.599999905,,2
1,509,504,6,1,3,2,BA040*,3,BS040*,100,100,100,100,98,95,93,88,81,52,33,20.20000076,12,5.599999905,,19
1,509,509,6,1,1,2,BA5,1,BS01,100,94,94,93,93,93,93,90,87,59,35,19.70000076,15.30000019,7.900000095,,13
1,509,561,6,1,1,2,TP3,1,BS93,100,100,100,100,100,100,100,99,92,52,28,15.89999962,10.5,5.699999809,,8
1,502,502,29,1,1,1,A1,1,BS01,100,95,89,85,83,,81,80,77,72,70,67.40000153,49.29999924,26,23.79999924,4.699999809
1,502,506,29,1,3,1,BAX06,2,BSX06,93,86,82,75,68,61,56,47,41,36,34,32.59999847,25.20000076,15.89999962,,59
1,503,506,29,1,3,2,BAX04,2,BSX04,100,97,93,80,74,66,61,53,47,43,42,40.59999847,35.09999847,29.10000038,,53
1,504,502,29,1,1,1,A1,1,BS01,100,95,89,85,83,,81,80,77,72,70,67.40000153,49.29999924,26,23.79999924,4.699999809
1,506,502,29,1,1,1,A1,1,BS01,100,95,89,85,83,,81,80,77,72,70,67.40000153,49.29999924,26,23.79999924,4.699999809
1,506,506,29,1,3,2,BAX04,2,BSX04,100,97,93,80,74,66,61,53,47,43,42,40.59999847,35.09999847,29.10000038,,53
1,506,508,29,1,1,2,A3,1,BS03,97,94,92,90,88,,86,83,78,67,62,57.90000153,41.40000153,24.39999962,22.20000076,5.699999809
1,506,509,29,1,3,2,BAX05,2,BSX05,95,90,87,79,73,65,60,51,44,38,36,34.59999847,28.79999924,21.5,,56
1,509,502,29,1,1,1,A1,1,BS01,100,95,89,85,83,,81,80,77,72,70,67.40000153,49.29999924,26,23.79999924,4.699999809
1,509,506,29,1,3,1,BAX06,2,BSX06,93,86,82,75,68,61,56,47,41,36,34,32.59999847,25.20000076,15.89999962,,59
1,1002,1002,29,1,1,1,BA1,1,BS01,100,100,99,90,88,83,79,70,62,53,48,43,24.39999962,12.10000038,,38
1,6067,6067,29,1,1,2,TP1,1,BS55,100,95,92,87,83,77,75,67,62,54,31,23.29999924,25.29999924,20,,38
1,B320,1002,29,1,1,2,TP1,1,BS55,100,80,76,68,64,56,53,43,35,28,26,21.89999962,11.60000038,4.900000095,,65
1,B340,1002,29,1,1,1,BA1,1,BS01,100,100,99,90,88,83,79,70,62,53,48,43,24.39999962,12.10000038,,38
1,113,113,30,1,1,2,B1,1,BS01,100,100,96,86,79,71,65,53,43,31,18,10.19999981,6.5,3.5,,57
1,113,116,30,1,1,2,B8,1,BS08,100,100,100,100,100,99,99,97,95,92,66,32.09999847,14.89999962,6.199999809,,5
1,113,117,30,1,1,2,B9,1,BS09,100,100,100,100,100,100,99,98,98,97,56,16.10000038,7.800000191,4.300000191,,2
1,115,119,30,1,1,2,B5,1,BS05,100,100,100,99,99,99,99,98,98,97,67,20.79999924,13.19999981,7.900000095,,2
1,116,117,30,1,1,2,B9,1,BS09,100,100,100,100,100,100,99,98,98,97,56,16.10000038,7.800000191,4.300000191,,2
1,117,116,30,1,1,2,B8,1,BS08,100,100,100,100,100,99,99,97,95,92,66,32.09999847,14.89999962,6.199999809,,5
1,117,117,30,1,1,2,B3,1,BS03,100,100,100,100,100,100,100,99,99,98,68,23.10000038,15.69999981,9.5,,1
1,118,124,30,1,1,2,B10,1,BS10,100,100,100,100,100,100,99,99,99,98,75,35.79999924,16.79999924,9.399999619,,1
1,119,116,30,1,1,2,B2,1,BS02,100,100,100,100,100,99,98,97,97,96,62,23.5,13.19999981,8.300000191,,3
1,119,117,30,1,1,2,B9,1,BS09,100,100,100,100,100,100,99,98,98,97,56,16.10000038,7.800000191,4.300000191,,2
1,119,124,30,1,1,2,B10,1,BS10,100,100,100,100,100,100,99,99,99,98,75,35.79999924,16.79999924,9.399999619,,1
1,120,117,30,1,1,2,B3,1,BS03,100,100,100,100,100,100,100,99,99,98,68,23.10000038,15.69999981,9.5,,1
1,120,119,30,1,1,2,B11,1,BS11,100,100,100,100,100,100,100,98,96,94,65,28.79999924,13.80000019,7,,4
1,121,124,30,1,1,2,B10,1,BS10,100,100,100,100,100,100,99,99,99,98,75,35.79999924,16.79999924,9.399999619,,1
1,122,113,30,1,1,2,B1,1,BS01,100,100,96,86,79,71,65,53,43,31,18,10.19999981,6.5,3.5,,57
1,122,116,30,1,1,2,B2,1,BS02,100,100,100,100,100,99,98,97,97,96,62,23.5,13.19999981,8.300000191,,3
1,122,117,30,1,1,2,B3,1,BS03,100,100,100,100,100,100,100,99,99,98,68,23.10000038,15.69999981,9.5,,1
1,123,113,30,1,1,2,B7,1,BS07,100,100,100,100,100,100,100,100,99,98,61,27.79999924,15.5,8.699999809,,1
1,123,116,30,1,1,2,B8,1,BS08,100,100,100,100,100,99,99,97,95,92,66,32.09999847,14.89999962,6.199999809,,5
1,123,116,30,1,1,2,B2,1,BS02,100,100,100,100,100,99,98,97,97,96,62,23.5,13.19999981,8.300000191,,3
1,123,117,30,1,1,2,B3,1,BS03,100,100,100,100,100,100,100,99,99,98,68,23.10000038,15.69999981,9.5,,1
1,123,119,30,1,1,2,B11,1,BS11,100,100,100,100,100,100,100,98,96,94,65,28.79999924,13.80000019,7,,4
1,124,113,30,1,1,2,B1,1,BS01,100,100,96,86,79,71,65,53,43,31,18,10.19999981,6.5,3.5,,57
1,124,117,30,1,1,2,B3,1,BS03,100,100,100,100,100,100,100,99,99,98,68,23.10000038,15.69999981,9.5,,1
1,124,119,30,1,1,2,B5,1,BS05,100,100,100,99,99,99,99,98,98,97,67,20.79999924,13.19999981,7.900000095,,2
1,503,506,30,1,3,2,BA262,3,BS262,100,100,100,100,100,96,94,87,77,61,50,38.59999847,29.5,20.29999924,,23
1,503,508,30,1,1,1,TP1,1,BS93,100,96,94,89,83,71,62,45,45,44,43,38.90000153,17,6.699999809,5.5,61
1,504,502,30,1,1,2,BA*,1,BS*2,100,99,96,92,87,83,80,75,70,64,57,41.59999847,27.20000076,16.20000076,13.89999962,30
1,504,508,30,1,3,2,BA272,3,BS272,100,100,100,100,98,96,94,88,79,65,54,41.90000153,29,16.29999924,,21
1,504,7066,30,1,1,1,BA*,1,BS**,100,100,100,98,97,96,95,91,85,77,66,56.29999924,38,23.20000076,20.70000076,15
1,505,506,30,1,3,2,BA262,3,BS262,100,100,100,100,100,96,94,87,77,61,50,38.59999847,29.5,20.29999924,,23
1,506,506,30,1,3,2,BA262,3,BS262,100,100,100,100,100,96,94,87,77,61,50,38.59999847,29.5,20.29999924,,23
1,506,7066,30,1,1,2,TP1,1,BS93,100,98,98,96,94,93,92,90,87,81,69,54.70000076,42.59999847,26,22.89999962,13
1,506,7066,30,1,1,1,BA*,1,BS**,100,100,100,98,97,96,95,91,85,77,66,56.29999924,38,23.20000076,20.70000076,15
1,507,7066,30,1,1,1,BA*,1,BS**,100,100,100,98,97,96,95,91,85,77,66,56.29999924,38,23.20000076,20.70000076,15
1,508,508,30,1,3,2,BA272,3,BS272,100,100,100,100,98,96,94,88,79,65,54,41.90000153,29,16.29999924,,21
1,509,7066,30,1,1,1,BA*,1,BS**,100,100,100,98,97,96,95,91,85,77,66,56.29999924,38,23.20000076,20.70000076,15
1,560,502,30,1,1,2,BA*,1,BS*2,100,99,96,92,87,83,80,75,70,64,57,41.59999847,27.20000076,16.20000076,13.89999962,30
1,561,502,30,1,1,2,BA*,1,BS*2,100,99,96,92,87,83,80,75,70,64,57,41.59999847,27.20000076,16.20000076,13.89999962,30
1,561,7066,30,1,1,2,TP1,1,BS93,100,98,98,96,94,93,92,90,87,81,69,54.70000076,42.59999847,26,22.89999962,13
1,805,805,30,1,2,2,BA262,2,BS262,100,95,89,83,79,72,66,54,40,25,18,12.30000019,6.300000191,2,,60
1,805,806,30,1,1,2,B3,1,BS03,97,84,78,71,65,59,54,42,33,19,12,8.600000381,6.099999905,2.5,,67
1,805,806,30,1,2,1,BA264,2,BS264,100,100,98,91,87,77,70,52,37,20,14,9,4.900000095,1.299999952,,63
1,806,805,30,1,2,2,BA262,2,BS262,100,95,89,83,79,72,66,54,40,25,18,12.30000019,6.300000191,2,,60
1,806,806,30,1,1,2,B3,1,BS03,97,84,78,71,65,59,54,42,33,19,12,8.600000381,6.099999905,2.5,,67
1,1001,1001,30,1,1,2,TP1,1,BS93,100,98,95,89,85,80,76,64,56,49,42,36.5,25.89999962,13.80000019,11.60000038,44
1,1004,1004,25,1,1,2,TP1,1,BS55,100,94,90,86,82,77,74,67,58,39,28,19.70000076,13,3.700000048,3.5,43
1,1001,1001,26,1,1,1,BX02,1,BSX02,100,100,100,100,100,99,99,98,97,76,15,3.200000048,2.200000048,0.699999988,,3
1,1004,1004,26,1,1,1,BX02,1,BSX02,100,100,100,100,100,99,99,97,96,68,8,1.899999976,1.200000048,0.5,,4
1,5363,5363,26,1,1,1,BX03,1,BSX03,100,100,100,100,100,100,100,99,99,90,59,16.5,9.300000191,4.199999809,,1
1,C340,1001,26,1,1,2,TP1,1,BS55,100,100,100,100,100,99,99,98,97,77,17,4.699999809,2.200000048,0.600000024,,3
1,C350,1001,26,1,1,2,TP1,1,BS55,100,100,100,100,100,99,99,98,97,77,17,4.699999809,2.200000048,0.600000024,,3
1,507,504,27,1,1,2,BAX02,5,BSX02,100,100,100,100,100,100,99,98,95,83,66,52,38.79999924,23.60000038,20.79999924,5
1,702,701,27,1,1,2,TP1,1,BS01,100,100,100,99,99,99,98,98,97,92,78,48.79999924,30.79999924,17.70000076,,3
1,707,709,27,1,1,2,TP3,1,BS03,100,100,100,100,100,100,99,99,98,71,42,35.29999924,30.29999924,13.89999962,,2
1,1023,1023,27,1,1,2,TP1,1,BS55,100,100,100,97,96,95,95,93,90,60,17,7.099999905,3.700000048,2.299999952,,10
1,1087,1087,27,1,1,1,BA1,1,BS01,100,100,98,98,97,97,96,93,90,75,42,23.39999962,9.5,3.900000095,3.700000048,10
1,3013,3013,27,1,1,1,A1,1,BS01,100,100,100,100,100,98,98,96,93,67,25,13.60000038,10.19999981,5.400000095,4.599999905,7
1,4034,4034,27,1,1,2,TP1,1,BS55,100,100,100,100,100,99,99,98,96,67,19,6.099999905,3.400000095,2.299999952,1.799999952,4
1,A310,1016,27,1,1,2,TP1,1,BS55,100,100,100,100,100,99,98,96,91,50,15,8.199999809,4.300000191,1.700000048,,9
1,A340,1016,27,1,1,1,BA1,1,BS01,100,100,100,99,99,97,96,93,87,44,12,6.800000191,4.199999809,1.600000024,,13
1,A350,1016,27,1,1,1,BA1,1,BS01,100,100,100,99,99,97,96,93,87,44,12,6.800000191,4.199999809,1.600000024,,13
1,B330,6251,27,1,1,1,BX02,1,BSX02,100,100,100,100,100,100,100,99,97,63,20,6.300000191,5,3.099999905,,3
1,B350,6251,27,1,1,2,TP1,1,BS55,100,100,100,100,100,100,99,99,97,72,18,7.699999809,6.5,3.900000095,,3
1,C310,1028,27,1,1,2,TP1,1,BS55,100,100,100,98,95,93,92,87,80,36,9,4.900000095,3.900000095,2.099999905,,20
1,C320,1028,27,1,1,2,TP1,1,BS55,100,100,100,98,95,93,92,87,80,36,9,4.900000095,3.900000095,2.099999905,,20
1,C330,1028,27,1,1,2,TP1,1,BS55,100,100,100,98,95,93,92,87,80,36,9,4.900000095,3.900000095,2.099999905,,20
1,C350,1028,27,1,1,2,TP1,1,BS55,100,100,100,98,95,93,92,87,80,36,9,4.900000095,3.900000095,2.099999905,,20
1,D320,1019,27,1,1,2,TP1,1,BS55,100,100,100,100,100,100,99,99,98,88,42,8.199999809,4.5,1.799999952,1.399999976,2
1,D350,1019,27,1,1,2,TP1,1,BS55,100,100,100,100,100,100,99,99,98,88,42,8.199999809,4.5,1.799999952,1.399999976,2
1,805,805,28,1,3,1,BAX02,1,BSX02,100,100,98,96,89,80,75,65,56,38,28,26,14.80000019,6.5,,44
1,1016,1016,28,1,1,2,TP1,1,BS55,100,100,100,99,97,96,94,92,91,85,46,25.70000076,22.5,14.80000019,,9
1,3081,3081,28,1,1,1,BA*,2,BS**,100,100,100,100,100,100,100,100,98,97,67,30.39999962,23,18.5,,2
1,564,1030,12,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,100,71,17,1.100000024,1,0.699999988,0,0
1,4096,4096,12,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,100,100,80,29,10.60000038,6.5,3.5,0,0
1,B320,3997,12,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,98,97,95,90,9,5.199999809,2,0,3
1,B321,3997,12,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,98,97,95,90,9,5.199999809,2,0,3
1,B351,3997,12,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,100,100,99,94,9.399999619,5.5,2,0,0
1,B351,3997,12,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,98,97,95,90,9,5.199999809,2,0,3
1,C310,4154,12,1,1,2,TP1,2,BS**,100,100,100,100,100,99,99,97,88,55,30,7.199999809,5.800000191,4.800000191,0,12
1,C320,4154,12,1,1,1,BA*,2,BS**,100,100,100,100,100,99,98,97,94,77,40,10.5,8.5,6,0,6
1,C350,4154,12,1,1,1,BA*,2,BS**,100,100,100,100,100,99,98,97,94,77,40,10.5,8.5,6,0,6
1,503,509,13,1,1,2,BA*,1,BS**,100,100,100,99,96,93,88,77,68,55,49,39.40000153,23.29999924,8,,32
1,505,509,13,1,3,2,BA705,2,BS305,100,100,100,99,97,88,85,75,65,52,46,35.29999924,18.70000076,6.5,5.300000191,35
1,506,509,13,1,3,2,BA501,2,BS304,100,100,100,99,96,89,85,75,64,51,45,33.90000153,19.39999962,6.699999809,5.5,36
1,562,509,13,1,1,2,BA*,1,BS**,100,100,100,99,96,93,88,77,68,55,49,39.40000153,23.29999924,8,,32
1,563,507,13,1,1,1,BA*,1,BS**,100,100,100,99,97,95,88,79,70,51,43,33.40000153,20.60000038,7.099999905,,30
1,565,507,13,1,1,1,BA*,1,BS**,100,100,100,99,97,95,88,79,70,51,43,33.40000153,20.60000038,7.099999905,,30
1,565,509,13,1,3,2,BA306,2,BS303,100,100,100,100,99,98,95,87,78,66,61,50.5,30.20000076,11.89999962,,22
1,566,507,13,1,1,1,BA*,1,BS**,100,100,100,99,97,95,88,79,70,51,43,33.40000153,20.60000038,7.099999905,,30
1,566,509,13,1,3,2,BA501,2,BS304,100,100,100,99,96,89,85,75,64,51,45,33.90000153,19.39999962,6.699999809,5.5,36
1,1031,1031,13,1,1,2,TP1,1,BS55,100,100,99,97,94,91,90,88,84,69,56,42.59999847,31,18,15,16
1,3016,3016,13,1,1,2,BA*,1,BS**,100,100,100,100,99,96,94,90,88,83,68,44.40000153,29.5,16.5,0,12
1,3020,3020,13,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,100,82,56,40,36.70000076,33.79999924,0,0
1,4092,4092,13,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,99,77,59,32.79999924,21,16.5,0,1
1,4113,4113,13,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,100,99,95,5.900000095,4,3,0,0
1,4420,4420,13,1,1,1,BA*,2,BS**,100,100,100,100,100,100,100,100,100,94,79,23.10000038,17.39999962,14,,0
1,5025,5025,16,1,1,2,BA*,1,BS**,100,92,90,83,80,76,73,61,54,47,43,36.79999924,20.70000076,8.800000191,7.300000191,46
1,6027,6027,16,1,1,1,BA*,1,BS**,100,100,99,93,88,71,64,46,34,28,15,8.899999619,4.599999905,1.899999976,1.5,66
1,B310,1021,16,1,1,1,BA*,1,BS**,100,92,91,77,68,57,51,33,25,22,14,6.699999809,3.799999952,1.5,1.299999952,75
1,B350,1021,16,1,1,2,TP1,1,BS92,100,85,76,63,52,37,32,23,20,18,10,4.400000095,2,1,1,80
1,5151,5151,17,1,1,2,BX02,3,BSX02,100,100,100,100,100,100,100,100,100,97,63,23.89999962,5,2.400000095,,0
1,1009,1009,20,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,100,100,85,50,29.70000076,19.60000038,14.69999981,,0
1,6043,6043,21,1,1,2,TP1,2,BS55,98,96,94,89,84,76,69,52,42,33,30,27.20000076,18.79999924,5.400000095,,58
1,501,507,23,1,3,2,BA303,3,BS303,100,100,100,96,92,86,83,74,60,27,16,7.199999809,4.699999809,1.600000024,,40
1,502,504,23,1,3,2,BA302,3,BS302,100,97,95,88,80,71,66,57,48,29,17,8,3.400000095,1.200000048,,52
1,503,506,23,1,1,2,TP1,1,BS55,100,97,89,83,78,70,67,59,52,31,18,7.300000191,2.799999952,0.200000003,,48
1,503,507,23,1,3,2,BA303,3,BS303,100,100,100,96,92,86,83,74,60,27,16,7.199999809,4.699999809,1.600000024,,40
1,503,508,23,1,1,2,BA4,1,BS04,100,100,100,89,85,75,70,57,47,28,20,12.10000038,6.5,2.200000048,1.100000024,53
1,504,502,23,1,1,2,BA1,1,BS01,100,100,100,90,86,79,76,68,57,33,19,8.5,5.199999809,2,1.299999952,43
1,504,506,23,1,1,2,TP1,1,BS55,100,97,89,83,78,70,67,59,52,31,18,7.300000191,2.799999952,0.200000003,,48
1,505,508,23,1,1,2,BA6,1,BS06,100,100,100,92,86,76,73,58,46,28,19,11.5,6.800000191,2.200000048,1.5,54
1,506,504,23,1,3,2,BA302,3,BS302,100,97,95,88,80,71,66,57,48,29,17,8,3.400000095,1.200000048,,52
1,508,504,23,1,3,2,BA302,3,BS302,100,97,95,88,80,71,66,57,48,29,17,8,3.400000095,1.200000048,,52
1,508,508,23,1,1,2,BA4,1,BS04,100,100,100,89,85,75,70,57,47,28,20,12.10000038,6.5,2.200000048,1.100000024,53
1,509,559,23,1,1,2,TP2,1,BS56,100,97,88,77,69,60,55,45,37,24,14,9.899999619,2.099999905,0,,63
1,1028,1028,23,1,1,2,TP1,1,BS55,100,100,100,100,99,93,88,77,60,16,2,1.299999952,0.899999976,0.100000001,0,40
1,3014,3014,23,1,1,2,BX04,1,BSX04,100,100,99,97,96,95,94,92,90,69,39,8.199999809,7.199999809,4.5,4.5,10
1,3003,3003,18,1,1,2,TP1,1,BS55,100,100,100,100,100,99,98,95,92,72,34,22.60000038,16,8.199999809,,8
1,4042,4042,18,1,1,1,BX02,1,BSX02,100,100,100,100,100,100,100,99,99,98,78,64.80000305,36,9.5,,1
1,5528,5528,18,1,1,2,TP1,1,BS55,100,100,100,99,97,95,93,86,77,55,36,30.60000038,25.79999924,12.5,,23
1,B430,3009,19,1,1,1,BA1,1,BS01,100,100,100,99,99,98,97,96,95,75,35,27.10000038,15.5,9.300000191,,5
1,107,103,20,1,2,2,BA325,2,BS316,100,100,100,100,100,100,100,100,100,97,48,43.20000076,27.89999962,18.89999962,18.10000038,0
1,107,107,20,1,1,2,B3,1,BS07,,,,,,,,,,,,,13,5.5,,0
1,109,103,20,1,1,2,B16,1,BS16,,,,,,,,,,,,,43.40000153,22.5,,0
1,112,109,20,1,1,2,B4,1,BS02,,,,,,,,,,,,,66,10.19999981,,0
1,102,101,32,1,1,2,B26,1,BS01,100,100,100,100,100,100,100,100,98,76,42,24.20000076,15.30000019,6.599999905,,2
1,103,107,32,1,1,2,B29,1,BS04,100,100,100,100,100,100,100,100,98,83,62,48.20000076,40.90000153,16.89999962,,1
