LINKED_SHRP_ID,LINKED_LAYER_NO,SHRP_ID,STATE_CODE,LAYER_NO,TEST_NO,FIELD_SET,LOC_NO,SAMPLE_NO,MR_MATL_TYPE,MAX_DRY_DENSITY,COMP_MOIST_CONT,COMP_DRY_DENSITY,CONSTRUCTION_NO
265,3,213,55,3,2,2,BAX02,BGX02,1,2226.600098,6,2169.300049,1
265,3,216,55,3,2,2,BAX01,BGX01,1,2274.600098,4.800000191,2180.300049,1
266,1,216,55,1,2,2,BAX17,BSX17,2,2066.399902,8.100000381,1949.699951,1
266,2,213,55,2,2,2,BAX08,BSX08,1,2194.5,5.800000191,2059.199951,1
805,1,806,55,1,2,2,BAX06,BSX06,2,2114.399902,7,2009.599976,1
3012,2,3012,55,2,2,1,BA*,BG**,2,1826.099976,9.899999619,1717.599976,1
6352,2,6352,55,2,1,1,BA*,BG**,1,2082.399902,9.199999809,1944.400024,1
6353,2,6353,55,2,1,1,BA*,BG**,1,2226.600098,6.099999905,2090.699951,1
2020,1,2020,56,1,2,1,TP1,BS91,2,2018.300049,12.60000038,1942.400024,1
7773,1,7773,56,1,2,1,TP1,BS92,2,,9.5,1897,1
7775,1,7775,56,1,2,1,TP1,BS92,2,,14.10000038,1675.800049,1
B350,1,7775,56,1,1,1,BA*,BS**,2,1778,15.69999981,1698.599976,1
3008,2,3008,72,2,1,1,BA*,BG**,1,,7.5,2095.199951,1
4121,1,4121,72,1,2,1,BA*,BS**,2,,9.199999809,1955.900024,1
4121,2,4121,72,2,2,1,BA*,BG**,2,,7.199999809,2031.099976,1
4122,1,4122,72,1,2,1,BA*,BS**,2,,13.10000038,1776.400024,1
4122,2,4122,72,2,2,1,BA*,BG**,2,,7.199999809,1955.900024,1
265,2,260,4,2,2,1,B318,BG18,1,2210.5,6.900000095,2060.899902,1
501,1,502,4,1,1,1,TP2,BS92,2,2050.399902,7.699999809,1938.900024,1
503,1,505,4,1,2,1,B*,BS*,2,2018.300049,8.899999619,1911.099976,1
505,1,505,4,1,2,1,B*,BS*,2,2018.300049,8.899999619,1911.099976,1
505,2,508,4,2,1,3,BA262,BG262,1,2114.399902,7.199999809,1974.099976,5
505,2,509,4,2,1,1,B*,BG**,1,2210.5,5.400000095,2030,1
506,1,504,4,1,1,1,TP1,BS92,2,2146.5,7,2024.699951,1
506,2,509,4,2,1,1,B*,BG**,1,2210.5,5.400000095,2030,1
507,1,505,4,1,2,1,B*,BS*,2,2018.300049,8.899999619,1911.099976,1
560,1,504,4,1,1,1,TP1,BS92,2,2146.5,7,2024.699951,1
560,2,508,4,2,1,3,BA262,BG262,1,2114.399902,7.199999809,1974.099976,5
602,3,603,4,2,2,1,B*,BG**,1,2194.5,5.699999809,2106.5,1
603,2,603,4,2,2,1,B*,BG**,1,2194.5,5.699999809,2106.5,1
663,2,603,4,2,2,1,B*,BG**,1,2194.5,5.699999809,2106.5,1
665,2,604,4,2,2,1,B*,BG**,1,2242.600098,6,2092.199951,1
1001,1,1001,4,1,1,1,BA*,BS**,2,1970.199951,10,1910.199951,2
1003,1,1003,4,1,1,1,BA*,BS**,2,1906.099976,11.30000019,1836.400024,2
1007,1,1007,4,1,1,1,BA*,BS**,2,1986.199951,9.600000381,1904.199951,1
223,2,221,8,2,1,5,BAX04,BGX04,1,2186.5,5.800000191,2048.699951,1
223,2,222,8,2,1,5,BAX05,BGX05,1,2199.300049,5.300000191,2048.399902,4
6013,1,6013,8,1,1,1,BA*,BS**,2,2018.300049,9.100000381,1947.599976,1
9019,2,9019,8,2,2,1,BA*,BG**,1,2178.399902,7,2065.199951,1
4020,1,4020,9,1,1,1,BA2,BS02,2,,9.699999809,1987.900024,1
4020,2,4020,9,2,1,1,BA*,BG**,2,,6.599999905,2032.699951,1
101,1,102,10,1,2,1,B9,BS09,2,1907.699951,9.800000191,1789.199951,1
101,3,102,10,3,2,1,B15,BG01,1,2354.699951,6.400000095,2240.5,1
102,1,102,10,1,2,1,B9,BS09,2,1907.699951,9.800000191,1789.199951,1
103,1,159,10,1,1,1,B6,BS06,2,1986.199951,9.300000191,1917.099976,1
104,1,103,10,1,2,1,B10,BS10,2,1922.199951,8.899999619,1821.699951,1
104,1,112,10,1,1,1,B11,BS11,2,2026.300049,8,1924,1
105,1,104,10,1,1,1,B7,BS07,2,1891.699951,9.699999809,1781.800049,1
106,1,103,10,1,1,1,B3,BS03,2,1856.5,12.80000019,1779,1
107,3,102,10,3,2,1,B15,BG01,1,2354.699951,6.400000095,2240.5,1
108,1,102,10,1,1,1,B2,BS02,2,1957.400024,9.699999809,1853.900024,1
108,1,103,10,1,2,1,B10,BS10,2,1922.199951,8.899999619,1821.699951,1
108,1,104,10,1,1,1,B7,BS07,2,1891.699951,9.699999809,1781.800049,1
108,2,109,10,2,2,2,BAX06,BSX06,2,1992.699951,8,1892.099976,2
108,2,109,10,2,1,2,BAX05,BSX05,2,1943,9,1845,2
108,3,159,10,3,2,1,B17,BG03,1,2354.699951,6.199999809,2285.699951,1
109,1,103,10,1,2,1,B10,BS10,2,1922.199951,8.899999619,1821.699951,1
109,1,108,10,1,1,1,B5,BS05,2,1919,10.80000019,1819.699951,1
109,3,101,10,3,2,1,B16,BG02,1,2322.699951,5,2251.800049,1
110,1,103,10,1,1,1,B3,BS03,2,1856.5,12.80000019,1779,1
110,1,112,10,1,1,1,B11,BS11,2,2026.300049,8,1924,1
110,1,159,10,1,1,1,B6,BS06,2,1986.199951,9.300000191,1917.099976,1
111,1,107,10,1,2,1,B8,BS08,2,1866.099976,9.600000381,1789.800049,1
111,1,159,10,1,2,1,B13,BS13,2,1844.199951,8.800000191,1802.699951,1
112,1,103,10,1,2,1,B10,BS10,2,1922.199951,8.899999619,1821.699951,1
112,1,108,10,1,1,1,B5,BS05,2,1919,10.80000019,1819.699951,1
112,1,112,10,1,2,1,B4,BS04,2,1997.400024,10.30000019,1905.400024,1
3009,1,3009,19,1,2,1,BA*,BS**,2,1954.300049,10,1853.400024,1
3055,2,3055,19,2,2,1,TP*,BG**,1,2210.5,6.300000191,2071.5,1
6054,1,6054,4,1,1,1,BA*,BS**,2,2066.300049,8.600000381,1985.900024,1
6054,2,6054,4,2,2,1,TP1,BG91,2,,5.900000095,1919.400024,1
6055,1,6055,4,1,2,1,TP1,BS93,2,1938.199951,8.699999809,1862.199951,1
7079,1,7079,4,1,2,1,TP2,BS92,2,1826.099976,13,1756.900024,1
7613,1,7613,4,1,1,1,BA*,BS**,2,1986.199951,11.5,1840.699951,1
A443,1,7613,4,1,1,1,BA*,BS**,2,1986.199951,11.5,1840.699951,1
A447,1,7613,4,1,1,1,BA*,BS**,2,1986.199951,11.5,1840.699951,1
A452,1,7613,4,1,1,1,BA*,BS**,2,1986.199951,11.5,1840.699951,1
A456,1,7613,4,1,1,1,BA*,BS**,2,1986.199951,11.5,1840.699951,1
A461,1,7613,4,1,1,1,BA*,BS**,2,1986.199951,11.5,1840.699951,1
A902,1,A901,4,1,2,1,B322,BS22,1,2146.5,6.900000095,2006.800049,1
B330,1,1021,4,1,2,1,TP1,BS92,2,1922.199951,10.39999962,1839.5,1
B330,1,1021,4,1,1,1,BA*,BS**,2,2034.300049,9.5,1946.800049,1
B961,1,1007,4,1,2,1,TP1,BS91,2,2018.300049,8.899999619,1946.400024,1
B961,1,1007,4,1,1,1,BA*,BS**,2,1986.199951,9.600000381,1904.199951,1
114,2,114,5,2,2,5,BA*,BG**,1,2178.5,6.400000095,2104.199951,1
221,3,213,5,3,3,1,B6,BG03,1,1938.199951,11.5,1884.300049,1
259,3,204,10,3,2,1,B13,BG07,1,2354.699951,6.099999905,2253.899902,1
260,1,212,10,1,2,1,B8,BS02,2,1970.199951,10.30000019,1878.400024,1
260,3,202,10,3,1,6,BA310,BG310,1,2290.600098,5.900000095,2206.699951,1
102,1,101,12,1,1,1,B5,BS05,2,1965.400024,9.100000381,1701,1
106,1,101,12,1,1,1,B5,BS05,2,1965.400024,9.100000381,1701,1
109,2,101,12,2,2,2,B9,BG03,1,2191.300049,6.800000191,1041.5,1
109,2,109,12,2,1,6,BAX01,BGX01,1,2178.5,5.699999809,2057.399902,1
111,1,112,12,1,2,1,B3,BS03,2,2005.5,9.199999809,1918.300049,1
161,1,161,12,1,2,1,B6,BS06,2,2013.5,10.30000019,1954.900024,1
502,1,563,12,1,2,1,TP3,BS57,2,1813.199951,9.5,1730.5,1
502,2,503,12,2,1,3,BAX03,BGX01,2,1867.800049,9,1769.300049,2
502,2,1030,12,2,1,1,BA*,BG**,2,,7.300000191,1789.300049,1
503,3,503,12,3,1,3,BAX08,BGX06,2,2114.399902,7.199999809,2014.5,2
507,2,503,12,2,1,3,BAX03,BGX01,2,1867.800049,9,1769.300049,2
507,3,1030,12,3,2,1,TP1,BG55,1,,8.300000191,1973.5,1
508,3,1030,12,3,2,1,TP1,BG55,1,,8.300000191,1973.5,1
509,3,504,12,3,1,3,BAX07,BGX05,1,2098.399902,7,1984.099976,2
562,1,1030,12,1,2,1,TP1,BS55,2,,12.39999962,1621.099976,1
159,1,107,10,1,1,1,B1,BS01,2,2032.699951,9.100000381,1949.599976,1
159,2,111,10,2,2,2,BAX08,BSX08,2,1954.300049,9.399999619,1849.599976,2
160,1,112,10,1,1,1,B11,BS11,2,2026.300049,8,1924,1
201,1,201,10,1,2,1,B12,BS06,2,2013.5,8.399999619,1927.199951,1
201,1,207,10,1,1,1,B10,BS04,2,2013.5,10,1921.699951,1
202,2,204,10,2,2,1,B1,BG01,2,1907.699951,7.800000191,1821.300049,1
202,3,202,10,3,1,6,BA310,BG310,1,2290.600098,5.900000095,2206.699951,1
202,3,202,10,3,1,6,BA309,BG309,1,2338.699951,6.099999905,2173.399902,1
202,3,204,10,3,2,1,B13,BG07,1,2354.699951,6.099999905,2253.899902,1
203,1,212,10,1,1,2,B2,BG02,2,1922.199951,8.399999619,1831.400024,1
204,2,211,10,2,1,7,BA313,BS322,2,2002.300049,7.699999809,1905.199951,1
204,3,202,10,3,1,6,BA310,BG310,1,2290.600098,5.900000095,2206.699951,1
204,3,202,10,3,1,6,BA309,BG309,1,2338.699951,6.099999905,2173.399902,1
205,1,212,10,1,2,1,B8,BS02,2,1970.199951,10.30000019,1878.400024,1
205,1,212,10,1,1,2,B2,BG02,2,1922.199951,8.399999619,1831.400024,1
208,1,202,10,1,1,2,B3,BG03,2,1813.199951,9.699999809,1740.199951,1
208,2,202,10,2,1,6,BA309,BS314,2,1938.199951,8.800000191,1841.599976,1
209,2,204,10,2,2,1,B1,BG01,2,1907.699951,7.800000191,1821.300049,1
209,2,211,10,2,1,7,BA313,BS322,2,2002.300049,7.699999809,1905.199951,1
210,2,210,10,2,1,5,BA306,BS309,2,2002.300049,8.899999619,1900.400024,4
210,2,212,10,2,1,6,BA302,BS303,2,2035.900024,8.800000191,1937,2
B320,2,1002,29,2,1,1,BA*,BG**,1,2242.600098,7.300000191,2074.699951,1
B351,1,1002,29,1,1,1,BA*,BS**,2,1986.300049,8.899999619,2092.199951,1
B351,2,1002,29,2,1,1,BA*,BG**,1,2242.600098,7.300000191,2074.699951,1
113,1,119,30,1,2,1,B5,BS05,2,1730,13,1632.5,1
113,1,124,30,1,2,1,B10,BS10,2,1649.900024,14,1562.400024,1
114,1,116,30,1,2,1,B2,BS02,2,1698,16.89999962,1607.099976,1
115,1,119,30,1,2,1,B11,BS11,2,1762,14.19999981,1662.5,1
116,1,117,30,1,2,1,B3,BS03,2,1746,14.10000038,1647.599976,1
117,1,116,30,1,2,1,B8,BS08,2,1778,14,1684.099976,1
5046,1,5046,19,1,2,1,TP*,BS**,2,2082.399902,8.300000191,1967.800049,2
5046,1,5046,19,1,1,1,BA*,BS**,2,2098.399902,8.100000381,1977.699951,2
A430,2,3055,19,2,1,1,BA*,BG**,1,2242.600098,5.900000095,2100.5,1
106,2,103,20,2,2,2,BA325,BG305,2,1954.300049,12,1849.5,2
106,3,105,20,4,2,1,B15,BG04,1,2210.5,6.599999905,2154.800049,1
106,3,109,20,4,1,2,BA313,BG302,1,2210.5,5.699999809,2072.699951,3
109,1,103,20,1,2,2,BA325,BS316,2,1874.199951,13,1774.199951,2
109,4,109,20,4,2,2,BAX02,BGX02,1,2226.600098,5.900000095,2111.800049,3
562,2,503,12,2,1,3,BAX03,BGX01,2,1867.800049,9,1769.300049,2
562,2,1030,12,2,2,1,TP1,BG56,2,,11.10000038,1752.400024,1
563,1,563,12,1,2,1,TP3,BS57,2,1813.199951,9.5,1730.5,1
563,2,1030,12,2,1,1,BA*,BG**,2,,7.300000191,1789.300049,1
563,3,503,12,3,1,3,BAX08,BGX06,2,2114.399902,7.199999809,2014.5,2
564,2,1030,12,2,2,1,TP1,BG56,2,,11.10000038,1752.400024,1
565,3,1030,12,3,1,1,BA*,BG**,1,,9.100000381,1907.800049,1
566,3,506,12,3,2,3,BAX06,BGX04,1,2130.5,7,1996.800049,2
1030,3,1030,12,3,2,1,TP1,BG55,1,,8.300000191,1973.5,1
3995,3,3995,12,3,2,1,TP1,BG55,1,,6.300000191,2015.099976,1
3996,1,3996,12,1,1,1,BA*,BS**,2,,9.5,1635.5,1
3996,3,3996,12,3,2,1,TP1,BG55,2,,10.30000019,1838.900024,1
3997,3,3997,12,3,1,1,BA*,BG**,2,,10,1887,1
4057,2,4057,12,2,2,1,BA*,BG**,2,,8.399999619,1784.5,1
4059,2,4059,12,2,1,1,BA*,BG**,2,,9.399999619,1914.199951,1
4101,3,4101,12,3,2,1,TP1,BG55,2,,8.899999619,1864.5,1
4103,3,4103,12,3,1,1,BA*,BG**,1,,8.199999809,2018.300049,1
4103,3,4103,12,3,2,1,TP1,BG55,1,,6.599999905,2092,1
4108,2,4108,12,2,1,1,BA*,BG**,2,,8.600000381,1782.900024,1
4109,2,4109,12,2,2,1,BA*,BG**,1,,11,1805.300049,1
4135,2,4135,12,2,2,1,TP1,BG56,1,,5,1848.5,1
4137,2,4137,12,2,1,1,BA*,BG**,1,,8.600000381,1840.5,1
A310,2,9054,12,2,1,1,BA*,BG**,2,,9.699999809,1806.900024,1
502,1,507,81,1,2,3,BA265,BS265,2,1858.099976,13.69999981,1754.5,5
502,2,508,81,2,2,3,BA267,BG267,2,2226.600098,5.800000191,2113.600098,7
507,1,507,81,1,2,3,BA265,BS265,2,1858.099976,13.69999981,1754.5,5
507,2,507,81,2,2,3,BA265,BG265,1,2226.600098,5.699999809,2072.100098,5
507,2,508,81,2,2,3,BA267,BG267,2,2226.600098,5.800000191,2113.600098,7
502,3,502,83,3,2,1,TP1,BG55,1,2242.600098,6,2174,1
507,2,503,83,2,2,1,TP5,BG64,1,2258.600098,6.099999905,2185,1
6451,1,6451,83,1,2,1,TP*,BG**,2,1762,6.199999809,1673.199951,1
117,1,116,30,1,2,1,B2,BS02,2,1698,16.89999962,1607.099976,1
118,1,116,30,1,2,1,B2,BS02,2,1698,16.89999962,1607.099976,1
119,1,117,30,1,2,1,B9,BS09,2,1778,12.69999981,1683.599976,1
119,2,113,30,2,2,1,B13,BG13,1,2258.600098,5.5,2176.699951,1
119,2,117,30,2,2,1,B14,BG14,1,2274.600098,5.400000095,2216.800049,1
122,1,119,30,1,2,1,B5,BS05,2,1730,13,1632.5,1
122,1,122,30,1,2,1,B12,BS12,2,1569.800049,16.89999962,1482.099976,1
123,1,113,30,1,2,1,B7,BS07,2,1617.900024,14,1537.400024,1
123,1,119,30,1,2,1,B11,BS11,2,1762,14.19999981,1662.5,1
123,1,119,30,1,2,1,B5,BS05,2,1730,13,1632.5,1
123,1,122,30,1,2,1,B12,BS12,2,1569.800049,16.89999962,1482.099976,1
124,1,113,30,1,2,1,B1,BS01,1,2162.5,6.400000095,2109.800049,1
124,1,116,30,1,2,1,B2,BS02,2,1698,16.89999962,1607.099976,1
124,1,117,30,1,2,1,B9,BS09,2,1778,12.69999981,1683.599976,1
502,1,7066,30,1,1,1,BA*,BS**,2,1890.099976,11.80000019,1797.800049,1
502,2,506,30,2,2,3,BA262,BG262,1,2244.199951,6.300000191,2098,3
503,2,508,30,2,1,1,TP1,BG92,1,2258.600098,7.099999905,2164.199951,1
503,2,508,30,2,2,3,BA272,BG272,1,2276.199951,6.199999809,2142.399902,3
507,1,508,30,1,2,3,BA272,BS272,2,2002.300049,11.30000019,1906.699951,3
508,2,502,30,2,2,1,B*,BG**,1,2386.800049,5.5,2225.5,1
509,2,502,30,2,2,1,B*,BG**,1,2386.800049,5.5,2225.5,1
505,2,4155,1,2,2,1,BA*,BG**,1,,5.800000191,2140.100098,1
506,3,506,1,3,2,4,BA301,BG301,1,2208.899902,6.199999809,2075.600098,2
507,2,502,1,2,2,1,TP1,BG56,2,1957.400024,10.89999962,1869.099976,1
507,2,502,1,2,1,1,TP1,BG56,2,2018.300049,9.399999619,1897.900024,1
507,2,506,1,2,2,4,BA303,BG306,2,2114.399902,6.900000095,2003.099976,2
507,2,4155,1,2,2,1,BA*,BG**,1,,5.800000191,2140.100098,1
509,2,4155,1,2,1,1,BA*,BG**,1,,4.800000191,2136.899902,1
563,2,502,1,2,2,1,TP1,BG56,2,1957.400024,10.89999962,1869.099976,1
563,2,506,1,2,2,4,BA302,BG304,2,2146.5,5.900000095,2029.300049,2
563,3,506,1,3,2,4,BA301,BG301,1,2208.899902,6.199999809,2075.600098,2
563,3,506,1,3,2,4,BA303,BG305,1,2210.5,5.800000191,2149.699951,2
564,2,504,1,2,2,4,BA304,BG310,2,2066.399902,8.699999809,1957.599976,2
564,3,506,1,3,2,4,BA302,BG303,1,2226.600098,6,2089.199951,2
604,1,606,1,1,1,3,BAX02,BSX02,2,1858.099976,14,1775.699951,2
662,2,606,1,2,2,3,BAX06,BGX02,1,2390,5.199999809,2211.5,2
1802,1,1802,84,1,1,1,BA*,BS**,2,,11.69999981,1835.699951,1
1125,1,1125,89,1,1,1,BA*,BS**,2,,8.899999619,1927,1
1127,1,1127,89,1,1,1,BA*,BS**,2,,8.800000191,1981.5,1
6400,1,6400,90,1,2,1,TP*,BS**,2,1954.300049,5.599999905,1906.199951,1
B340,3,6405,90,3,1,1,TP*,BG**,1,2290.600098,6.300000191,2147.300049,1
B351,3,6405,90,3,1,1,TP*,BG**,1,2290.600098,6.300000191,2147.300049,1
4021,2,4021,5,2,2,1,BA*,BG**,2,,8.399999619,1963.900024,1
A430,2,4021,5,2,2,1,BA*,BG**,2,,8.399999619,1963.900024,1
A430,2,4021,5,2,1,1,BA*,BG**,2,,6.900000095,2007.099976,1
201,2,202,6,2,2,1,B11,BG11,1,2178.5,7.400000095,2130.699951,1
202,1,202,6,1,2,1,B11,BS11,2,1826.099976,10.5,1730.699951,1
202,1,210,6,1,1,1,B10,BS10,2,1826.099976,10.89999962,1709.400024,1
202,2,212,6,2,1,1,B15,BG15,1,2178.5,8.699999809,2101,1
203,1,203,6,1,1,3,BA261,BS261,2,1851.699951,9.800000191,1761.599976,3
203,1,203,6,1,1,1,B35,BS35,2,1922.199951,9.199999809,1822.300049,1
204,2,211,6,2,1,1,B40,BG40,1,2226.600098,6.099999905,2168.699951,1
207,1,206,6,1,1,1,B9,BS09,2,1778,12.80000019,1668,1
210,1,211,6,1,1,1,B7,BS07,2,1906.199951,8.699999809,1786.400024,1
212,1,202,6,1,2,1,B11,BS11,2,1826.099976,10.5,1730.699951,1
212,2,202,6,2,2,1,B11,BG11,1,2178.5,7.400000095,2130.699951,1
501,1,507,6,1,2,1,TP2,BS93,2,1954.300049,11,1855.900024,1
501,1,560,6,1,1,1,BA7,BS01,2,2002.300049,8.899999619,1896.599976,1
501,1,560,6,1,1,1,BA8,BS02,2,2018.300049,9.699999809,1915,1
802,4,802,53,4,2,1,B6,BG03,1,2258.600098,8.199999809,2296,1
3011,1,3011,53,1,2,1,BA*,BS**,2,2018.300049,10.39999962,1926.800049,1
3812,1,3812,53,1,1,1,BA*,BS**,2,2178.399902,7.099999905,2065.399902,1
3813,1,3813,53,1,2,1,BA*,BS**,2,1842.099976,13.89999962,1774.800049,1
B320,1,1501,53,1,2,1,TP1,BS94,2,1826.099976,14.10000038,1747.699951,1
113,2,113,55,2,1,2,BAX11,BSX11,2,2098.399902,7.800000191,1989,1
115,2,122,55,2,1,1,B9,BG02,1,2258.600098,4.400000095,2213.399902,1
116,2,122,55,2,1,1,B9,BG02,1,2258.600098,4.400000095,2213.399902,1
117,1,122,55,1,2,2,BA305,BS305,2,2039.199951,6.900000095,1931.300049,1
118,2,122,55,2,1,1,B9,BG02,1,2258.600098,4.400000095,2213.399902,1
118,4,113,55,3,1,2,BAX04,BGX04,1,2242.600098,5.199999809,2106.300049,1
119,2,122,55,2,1,1,B9,BG02,1,2258.600098,4.400000095,2213.399902,1
119,2,122,55,2,1,2,BAX07,BGX07,1,2194.5,5.699999809,2053.100098,1
105,1,159,10,1,2,1,B13,BS13,2,1844.199951,8.800000191,1802.699951,1
105,2,111,10,2,2,2,BAX08,BSX08,2,1954.300049,9.399999619,1849.599976,2
106,1,104,10,1,1,1,B7,BS07,2,1891.699951,9.699999809,1781.800049,1
107,1,104,10,1,1,1,B7,BS07,2,1891.699951,9.699999809,1781.800049,1
107,1,112,10,1,2,1,B4,BS04,2,1997.400024,10.30000019,1905.400024,1
108,1,107,10,1,2,1,B8,BS08,2,1866.099976,9.600000381,1789.800049,1
108,1,112,10,1,1,1,B11,BS11,2,2026.300049,8,1924,1
109,1,112,10,1,1,1,B11,BS11,2,2026.300049,8,1924,1
109,1,159,10,1,2,1,B13,BS13,2,1844.199951,8.800000191,1802.699951,1
109,3,102,10,3,2,1,B15,BG01,1,2354.699951,6.400000095,2240.5,1
111,1,103,10,1,2,1,B10,BS10,2,1922.199951,8.899999619,1821.699951,1
111,1,104,10,1,1,1,B7,BS07,2,1891.699951,9.699999809,1781.800049,1
112,1,107,10,1,2,1,B8,BS08,2,1866.099976,9.600000381,1789.800049,1
159,1,103,10,1,2,1,B10,BS10,2,1922.199951,8.899999619,1821.699951,1
159,1,159,10,1,1,1,B6,BS06,2,1986.199951,9.300000191,1917.099976,1
159,2,160,10,2,2,2,BAX07,BSX07,2,1928.599976,9.100000381,1829.699951,2
159,3,159,10,3,2,1,B17,BG03,1,2354.699951,6.199999809,2285.699951,1
160,1,102,10,1,1,1,B2,BS02,2,1957.400024,9.699999809,1853.900024,1
160,1,104,10,1,1,1,B7,BS07,2,1891.699951,9.699999809,1781.800049,1
1001,3,1001,1,3,2,1,TP1,BG55,1,,6.400000095,2108,1
1011,3,1011,1,3,1,1,BA*,BG**,1,,6.300000191,2168.899902,1
3028,3,3028,1,3,1,1,BA*,BG**,1,,5,2160.899902,1
3998,3,3998,1,3,1,1,BA1,BG**,2,,6.5,1898.199951,2
4007,1,4007,1,1,2,1,BA*,BS**,2,,15.5,1758.800049,1
4084,1,4084,1,1,2,1,BA*,BS**,2,,11,1919,1
4084,3,4084,1,3,2,1,BA*,BG**,1,,10.69999981,1997.5,1
4126,1,4126,1,1,2,1,BA*,BS**,2,,11.69999981,1877.400024,1
4127,1,4127,1,1,2,1,BA*,BS**,2,,13.69999981,1811.699951,2
4129,1,4129,1,1,2,1,TP1,BS55,2,,12.30000019,1939.800049,2
4129,2,4129,1,2,2,1,TP1,BG56,1,,8.5,2111.199951,2
6012,2,6012,1,2,2,1,TP1,BG55,1,,4.099999905,2119.199951,1
A310,2,4125,1,2,2,1,BA*,BG**,2,,7.900000095,2069.600098,1
A350,2,4125,1,2,1,1,BA*,BG**,2,,8.300000191,2013.5,1
B310,2,1019,1,2,2,1,TP1,BG55,1,,7.199999809,2039.099976,1
B320,2,1019,1,2,2,1,TP1,BG55,1,,7.199999809,2039.099976,1
113,2,119,4,2,2,1,B308,BG08,1,2210.5,5.699999809,2045.900024,1
114,1,115,4,1,2,1,B303,BS03,2,2114.399902,8.199999809,2002.199951,1
114,2,118,4,2,2,1,B312,BG12,1,2242.600098,5.300000191,2142.5,1
115,1,115,4,1,2,1,B303,BS03,2,2114.399902,8.199999809,2002.199951,1
118,2,118,4,2,2,1,B312,BG12,1,2242.600098,5.300000191,2142.5,1
119,2,161,4,2,2,1,B319,BG19,1,2242.600098,6.199999809,2127.5,1
5042,1,5042,19,1,1,1,BA*,BS**,2,2018.300049,9.100000381,1915.699951,2
B410,1,3009,19,1,1,1,BA*,BS**,2,2002.300049,9.699999809,1890.5,1
103,2,103,20,2,2,2,BA325,BG305,2,1954.300049,12,1849.5,2
106,1,106,20,1,1,2,BA309,BS305,2,1890.199951,12.80000019,1795.400024,3
501,2,561,6,2,2,1,TP3,BG91,1,2050.399902,8.199999809,1984.300049,1
501,2,564,6,2,2,1,BA10,BG05,1,2178.5,6.199999809,2120.899902,1
502,1,507,6,1,2,1,TP2,BS93,2,1954.300049,11,1855.900024,1
502,1,560,6,1,1,1,BA8,BS02,2,2018.300049,9.699999809,1915,1
502,2,564,6,2,2,1,BA9,BG04,1,2130.5,7.199999809,2067.199951,1
503,2,560,6,2,1,1,BA8,BG02,1,2098.399902,8.300000191,2039.599976,1
503,2,561,6,2,2,1,TP3,BG91,1,2050.399902,8.199999809,1984.300049,1
504,1,507,6,1,2,1,TP2,BS93,2,1954.300049,11,1855.900024,1
505,2,505,6,2,1,1,BA4,BG02,1,2034.300049,8.800000191,1988.800049,1
505,2,568,6,2,1,1,BA11,BG01,1,2114.399902,6.900000095,2062.199951,1
506,1,560,6,1,1,1,BA7,BS01,2,2002.300049,8.899999619,1896.599976,1
506,2,507,6,2,2,1,TP2,BG92,1,2018.300049,9.699999809,1967.5,1
506,2,560,6,2,1,1,BA7,BG01,1,2146.5,6,2100.699951,1
506,2,564,6,2,2,1,BA9,BG01,1,2146.5,6.900000095,2096.699951,1
507,1,560,6,1,1,1,BA8,BS02,2,2018.300049,9.699999809,1915,1
508,2,502,6,2,2,1,TP1,BG92,1,2002.300049,10.10000038,1941.099976,1
508,2,564,6,2,2,1,BA10,BG02,1,2130.5,6.099999905,2098.100098,1
509,1,561,6,1,2,1,TP3,BS93,2,1954.300049,10,1836.900024,1
509,2,564,6,2,2,1,BA10,BG02,1,2130.5,6.099999905,2098.100098,1
559,2,505,6,2,1,1,BA4,BG02,1,2034.300049,8.800000191,1988.800049,1
A310,3,9054,12,3,2,1,TP1,BG55,1,,11.60000038,1875.800049,1
A352,3,9054,12,3,1,1,BA*,BG**,1,,9.199999809,1838.900024,1
B310,2,3997,12,2,1,1,BA*,BG**,2,,11.69999981,1608.300049,1
B310,2,3997,12,2,2,1,TP1,BG56,2,,15.19999981,1587.400024,1
B320,1,3997,12,1,1,1,BA*,BS**,2,,15.10000038,1561.800049,1
B321,2,3997,12,2,1,1,BA*,BG**,2,,11.69999981,1608.300049,1
B330,2,3997,12,2,2,1,TP1,BG56,2,,15.19999981,1587.400024,1
B330,3,3997,12,3,1,1,BA*,BG**,2,,10,1887,1
B351,1,3997,12,1,1,1,BA*,BS**,2,,15.10000038,1561.800049,1
B351,2,3997,12,2,2,1,TP1,BG56,2,,15.19999981,1587.400024,1
503,1,509,13,1,2,3,BA501,BS304,2,2082.399902,10.30000019,1947.5,2
504,1,509,13,1,2,3,BA501,BS304,2,2082.399902,10.30000019,1947.5,2
507,1,509,13,1,2,3,BA705,BS305,2,2066.399902,8.899999619,1960.800049,2
507,2,565,13,2,2,1,BA*,BG**,1,,4.800000191,2329,1
509,2,565,13,2,2,1,BA*,BG**,1,,4.800000191,2329,1
560,1,509,13,1,2,3,BA501,BS304,2,2082.399902,10.30000019,1947.5,2
561,2,509,13,2,2,1,BA*,BG**,1,2430,5.5,2315,1
563,1,509,13,1,2,3,BA705,BS305,2,2066.399902,8.899999619,1960.800049,2
160,1,107,10,1,2,1,B8,BS08,2,1866.099976,9.600000381,1789.800049,1
160,1,159,10,1,1,1,B6,BS06,2,1986.199951,9.300000191,1917.099976,1
