LINKED_SHRP_ID,LINKED_LAYER_NO,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,SHRP_TEST,LOC_NO,CONSTRUCTION_NO,SAMPLE_NO,THREE_PASSING,TWO_PASSING,ONE_AND_HALF_PASSING,ONE_PASSING,THREE_FOURTHS_PASSING,ONE_HALF_PASSING,THREE_EIGHTHS_PASSING,NO_4_PASSING,NO_10_PASSING,NO_40_PASSING,NO_80_PASSING,NO_200_PASSING
0222,1,0267,4,1,1,2,SS01,B316,1,BS16,100,100,100,99,98,97,95,90,85,58,44,30.89999962
0223,1,0216,4,1,1,2,SS01,B306,1,BS06,100,100,100,100,99,97,93,83,75,49,35,25.60000038
0223,1,0261,4,1,1,2,SS01,B301,1,BS01,100,100,98,97,96,92,90,83,78,56,40,29.89999962
0223,2,0221,4,2,1,2,UG01,B310,1,BG10,100,100,100,100,92,70,61,50,44,22,12,7.400000095
0223,2,0264,4,2,1,2,UG01,B314,1,BG14,100,100,100,100,88,57,47,36,31,15,8,5.099999905
0224,2,0221,4,2,1,2,UG01,B310,1,BG10,100,100,100,100,92,70,61,50,44,22,12,7.400000095
0224,2,0262,4,2,1,2,UG01,B312,1,BG12,100,100,100,100,93,71,61,51,45,24,12,8
0261,1,0213,4,1,1,2,SS01,B311,1,BS61,100,100,100,98,97,94,92,85,76,50,35,24.79999924
0261,2,0260,4,2,1,2,UG01,B318,1,BG18,100,100,100,100,89,64,55,44,37,19,11,6.699999809
0262,1,0223,4,1,1,2,SS01,B308,1,BS08,100,100,100,99,97,95,93,88,82,53,34,21.10000038
0262,2,0214,4,2,1,2,UG01,B302,1,BG02,100,100,100,100,90,64,55,44,38,20,11,6.300000191
0262,2,0265,4,2,1,2,SS01,B315,1,BS15,100,100,99,97,96,95,93,88,77,51,37,25.70000076
0263,1,0263,4,1,1,2,SS01,B313,1,BS13,100,100,100,98,97,95,94,89,82,58,44,33
0263,1,0267,4,1,1,2,SS01,B316,1,BS16,100,100,100,99,98,97,95,90,85,58,44,30.89999962
0263,1,0268,4,1,1,2,SS01,B17,1,BS17,100,100,100,100,99,97,95,90,82,59,48,35.09999847
0263,2,0264,4,2,1,2,UG01,B314,1,BG14,100,100,100,100,88,57,47,36,31,15,8,5.099999905
0264,1,0218,4,1,1,2,SS01,B12,1,BS12,100,100,100,98,97,88,82,67,54,33,26,18.5
0264,1,0263,4,1,1,2,SS01,B313,1,BS13,100,100,100,98,97,95,94,89,82,58,44,33
0264,1,0264,4,1,1,2,SS01,B15,1,BS15,100,100,100,100,100,97,90,81,72,54,44,25.79999924
0265,2,0215,4,2,1,2,UG01,B307,1,BG07,100,100,100,100,94,72,64,54,48,26,14,8
0266,1,0264,4,1,1,2,SS01,B15,1,BS15,100,100,100,100,100,97,90,81,72,54,44,25.79999924
0267,1,0266,4,1,1,2,SS01,B16,1,BS16,100,100,100,100,99,97,96,91,83,61,50,36.90000153
0501,1,0506,4,1,4,3,SS01,TP2,7,BS02,100,100,100,99,98,95,93,84,70,38,25,19.10000038
0501,1,0509,4,1,1,1,SS01,BA*,1,BS*2,100,100,99,98,98,95,93,83,68,44,35,24.39999962
0502,1,0509,4,1,4,3,SS01,TP1,6,BS01,100,100,100,99,95,79,73,60,48,21,8,4.900000095
0503,2,0505,4,2,1,6,UG01,BA*,1,BG*6,100,97,88,74,64,46,39,25,18,11,7,5
0503,2,0507,4,2,1,1,UG01,BA*,1,BG*1,100,100,100,99,96,88,84,73,64,29,10,5.800000191
0503,2,0509,4,2,4,3,UG01,TP1,6,BG01,100,100,100,100,100,96,95,90,77,54,45,36
0504,1,0505,4,1,1,2,SS01,BA*,1,BS*3,100,100,100,99,97,96,94,87,74,55,47,38.70000076
0504,1,0506,4,1,4,3,SS01,TP2,7,BS02,100,100,100,99,98,95,93,84,70,38,25,19.10000038
0504,2,0507,4,2,1,1,UG01,BA*,1,BG*1,100,100,100,99,96,88,84,73,64,29,10,5.800000191
0505,1,0509,4,1,4,3,SS01,TP1,6,BS01,100,100,100,99,95,79,73,60,48,21,8,4.900000095
0506,1,0504,4,1,1,2,SS01,TP1,1,BS92,100,100,99,98,95,90,86,73,59,41,33,25.5
0506,1,0507,4,1,1,1,SS01,BA*,1,BS*1,100,100,99,97,95,89,86,72,62,44,34,26.39999962
0571,1,0560,6,1,1,1,SS01,BA8,1,BS02,100,100,100,100,99,97,95,91,83,54,33,19.79999924
0571,2,0509,6,2,1,2,UG01,BA6,1,BG02,100,100,97,93,90,80,74,58,36,31,12,7.699999809
0571,2,0509,6,2,1,2,UG01,BA5,1,BG01,100,100,100,94,90,80,73,57,33,16,11,7.099999905
0602,1,0606,6,1,3,2,SS01,BAX01,6,BSX01,100,96,91,88,86,81,77,66,53,33,24,15.39999962
0605,1,0606,6,1,3,2,SS01,BAX01,6,BSX01,100,96,91,88,86,81,77,66,53,33,24,15.39999962
0605,1,0661,6,1,3,1,SS01,BA263,7,BS263,100,97,96,90,85,76,69,55,42,26,19,13.80000019
0605,1,3005,6,1,1,2,SS01,BA*,1,BS**,100,92,86,77,70,63,57,47,38,24,19,13.30000019
0606,1,0661,6,1,3,1,SS01,BA263,7,BS263,100,97,96,90,85,76,69,55,42,26,19,13.80000019
0607,1,3005,6,1,1,1,SS01,BA*,1,BS**,100,98,95,87,82,73,67,54,42,25,19,14
0659,1,0661,6,1,3,1,SS01,BA263,7,BS263,100,97,96,90,85,76,69,55,42,26,19,13.80000019
0663,1,0663,6,1,3,1,SS01,BA266,10,BS266,100,100,100,93,90,79,74,62,47,27,20,14
0664,1,0661,6,1,3,1,SS01,BA263,7,BS263,100,97,96,90,85,76,69,55,42,26,19,13.80000019
1253,1,1253,6,1,1,1,SS01,BA*,1,BS**,100,100,100,100,98,91,85,69,60,45,37,28.39999962
1253,2,1253,6,2,1,2,UG01,TP1,1,BG91,100,100,100,100,95,82,73,53,37,17,11,8
2002,1,2002,6,1,1,1,SS01,BA*,1,BS**,100,100,100,99,97,85,79,62,56,45,37,27.60000038
2041,2,2041,6,2,1,2,UG01,TP1,1,BG91,100,100,93,81,74,62,56,46,36,15,8,4.800000191
2041,2,2041,6,2,2,1,UG01,BA*,1,BG**,100,100,100,92,83,69,61,44,33,16,11,7.199999809
3005,1,3005,6,1,1,1,SS01,BA*,1,BS**,100,98,95,87,82,73,67,54,42,25,19,14
3010,1,3010,6,1,1,1,SS01,BA*,1,BS**,100,96,96,89,87,84,83,81,77,60,46,36.40000153
3013,1,3013,6,1,1,2,SS01,BA*,1,BS**,100,100,100,100,99,99,98,95,88,58,43,30.60000038
3013,1,3013,6,1,1,1,SS01,BA*,1,BS**,100,100,100,100,100,99,98,96,83,50,34,21.89999962
7456,2,7456,6,2,1,1,UG01,BA*,1,BG**,100,100,99,91,85,72,63,45,33,22,16,12.30000019
8150,1,8150,6,1,1,1,SS01,BA*,1,BS**,100,95,90,85,82,77,74,68,60,29,10,3.900000095
8201,2,8201,6,2,1,1,UG01,BA*,1,BG**,100,100,100,100,100,99,98,95,86,47,28,19.5
8534,3,8534,6,3,1,2,UG01,TP1,1,BG91,100,100,100,100,99,88,77,54,42,22,14,7.699999809
9107,1,9107,6,1,1,2,SS01,BA*,1,BS**,100,100,96,90,83,71,64,47,36,22,15,10.30000019
A320,1,1253,6,1,1,1,SS01,BA*,1,BS**,100,100,100,100,98,91,85,69,60,45,37,28.39999962
A321,1,1253,6,1,1,1,SS01,BA*,1,BS**,100,100,100,100,98,91,85,69,60,45,37,28.39999962
A330,2,1253,6,2,1,2,UG01,TP1,1,BG91,100,100,100,100,95,82,73,53,37,17,11,8
A412,2,3021,6,2,1,2,UG01,BA*,1,BG**,100,100,100,100,100,100,99,95,76,32,18,9.5
A420,1,3021,6,1,1,2,SS01,BA*,1,BS**,100,100,100,100,100,100,100,97,77,34,20,12.19999981
A421,2,3021,6,2,1,2,UG01,BA*,1,BG**,100,100,100,100,100,100,99,95,76,32,18,9.5
A422,2,3021,6,2,1,2,UG01,BA*,1,BG**,100,100,100,100,100,100,99,95,76,32,18,9.5
A430,2,3021,6,2,1,2,UG01,BA*,1,BG**,100,100,100,100,100,100,99,95,76,32,18,9.5
A441,1,3021,6,1,1,1,SS01,BA*,1,BS**,100,100,100,100,100,100,100,99,84,46,28,16.70000076
A806,2,A805,6,2,3,1,SS01,BA261,1,BG261,100,100,100,91,84,68,60,52,37,22,16,10.30000019
B413,2,7455,6,2,1,1,UG01,BA*,1,BG**,100,100,100,100,96,86,80,61,47,33,25,19.20000076
B420,1,7455,6,1,1,1,SS01,BA1,1,BS01,100,100,100,100,100,98,94,81,77,72,67,56.09999847
B421,1,7455,6,1,1,2,SS01,BA6,1,BS06,100,100,100,100,100,99,98,79,75,69,61,51.29999924
B441,1,7455,6,1,1,2,SS01,BA6,1,BS06,100,100,100,100,100,99,98,79,75,69,61,51.29999924
B442,2,7455,6,2,1,2,UG01,BA6,1,BG06,100,100,96,84,77,62,53,35,27,18,13,10
B451,2,7455,6,2,1,1,UG01,BA*,1,BG**,100,100,100,100,96,86,80,61,47,33,25,19.20000076
B453,2,7455,6,2,1,2,UG01,BA6,1,BG06,100,100,96,84,77,62,53,35,27,18,13,10
0216,1,0216,8,1,5,1,SS01,BA261,2,BS261,100,100,100,100,99,96,92,92,88,75,45,27.79999924
0219,1,0219,8,1,1,2,SS01,B3,1,BS03,100,100,99,97,96,93,90,86,78,62,43,30.5
0224,1,0259,8,1,1,2,SS01,B8,1,BS08,100,100,100,100,100,100,100,100,100,90,56,29.89999962
0812,1,0812,8,1,1,2,SS01,B202,1,BS202,100,100,100,100,99,99,99,97,95,82,56,38.09999847
9020,2,9020,8,2,1,1,UG01,BA*,1,BG**,100,88,86,80,75,67,63,52,45,23,15,10.80000019
0901,1,0902,9,1,1,1,SS01,A01A02,1,BS01A02,100,100,100,100,96,93,90,84,78,50,28,8
0901,1,0960,9,1,1,1,SS01,A01A60,1,BS01A60,100,100,100,80,76,68,65,58,52,41,7,4.400000095
0901,2,0960,9,2,1,2,SS01,A02A60,1,BG04A60,100,100,100,91,91,87,85,77,71,54,21,7.199999809
0901,2,0961,9,2,1,2,SS01,A02A61,1,BG04A61,100,100,92,88,73,64,58,50,44,27,7,2.400000095
0902,1,0902,9,1,1,1,SS01,A01A02,1,BS01A02,100,100,100,100,96,93,90,84,78,50,28,8
0902,3,0903,9,3,1,2,UG01,A02A03,1,BG02A03,100,100,100,92,72,60,54,46,37,17,8,5.400000095
0902,3,0960,9,3,1,1,UG01,A01A60,1,BG01A60,100,100,91,67,58,48,45,42,37,29,15,9.399999619
0902,3,0961,9,3,1,2,UG01,A02A61,1,BG02A61,100,100,100,87,81,57,46,42,34,29,23,9.100000381
0903,1,0960,9,1,1,2,SS01,A02A60,1,BS02A60,100,100,100,100,94,88,86,81,77,68,34,11.80000019
0903,2,0903,9,2,1,2,SS01,A02A03,1,BG04A03,100,100,87,81,73,64,61,53,45,24,5,1.5
0903,2,0903,9,2,1,1,SS01,A01A03,1,BG03A03,100,100,92,84,81,74,72,66,61,37,9,2.700000048
0903,2,0961,9,2,1,1,SS01,A01A61,1,BG03A61,100,100,99,95,91,82,79,73,67,43,10,3.5
0903,3,0902,9,3,1,2,UG01,A02A02,1,BG02A02,100,100,100,97,86,74,66,52,41,27,17,11.10000038
0960,1,0903,9,1,1,2,SS01,A02A03,1,BS02A03,100,100,96,96,91,86,82,78,72,37,9,1.5
0960,1,0960,9,1,1,2,SS01,A02A60,1,BS02A60,100,100,100,100,94,88,86,81,77,68,34,11.80000019
0960,3,0903,9,3,1,1,UG01,A01A03,1,BG01A03,100,100,96,79,68,56,52,43,35,15,5,2.400000095
0960,3,0960,9,3,1,1,UG01,A01A60,1,BG01A60,100,100,91,67,58,48,45,42,37,29,15,9.399999619
0960,3,0962,9,3,1,1,UG01,A01A62,1,BG01A62,100,100,100,94,89,71,66,59,53,40,15,7.099999905
0961,1,0901,9,1,1,1,SS01,A01A01,1,BS01A01,100,100,100,87,85,78,74,68,62,39,8,3.5
0961,1,0902,9,1,1,2,SS01,A02A02,1,BS02A02,100,100,98,90,71,67,64,52,45,27,3,1.200000048
0961,2,0903,9,2,1,2,SS01,A02A03,1,BG04A03,100,100,87,81,73,64,61,53,45,24,5,1.5
0961,3,0960,9,3,1,2,UG01,A02A60,1,BG02A60,100,74,74,74,71,57,52,47,41,31,17,10.10000038
0962,1,0960,9,1,1,1,SS01,A01A60,1,BS01A60,100,100,100,80,76,68,65,58,52,41,7,4.400000095
0962,2,0901,9,2,1,1,SS01,A01A01,1,BG03A01,100,100,95,77,71,63,60,53,46,27,7,1.200000048
0962,2,0903,9,2,1,2,SS01,A02A03,1,BG04A03,100,100,87,81,73,64,61,53,45,24,5,1.5
0962,2,0961,9,2,1,1,SS01,A01A61,1,BG03A61,100,100,99,95,91,82,79,73,67,43,10,3.5
0962,3,0903,9,3,1,2,UG01,A02A03,1,BG02A03,100,100,100,92,72,60,54,46,37,17,8,5.400000095
0962,3,0903,9,3,1,1,UG01,A01A03,1,BG01A03,100,100,96,79,68,56,52,43,35,15,5,2.400000095
0962,3,0962,9,3,1,2,UG01,A02A62,1,BG02A62,100,100,95,80,70,58,57,47,42,31,12,3.700000048
1803,2,1803,9,2,1,1,SS01,BX01,1,BGX01,97,97,93,86,82,76,71,63,52,33,18,9.600000381
1803,2,1803,9,2,3,2,UG01,BA4,3,BG02,91,89,83,75,69,62,57,49,43,28,18,10.60000038
4008,2,4008,9,2,1,2,SS01,BX02,1,BGX02,100,100,98,76,60,44,38,29,22,14,10,7
4020,1,4020,9,1,1,1,SS01,BX03,1,BSX03,100,100,99,95,94,90,88,82,77,55,38,24.10000038
0101,2,0104,10,2,2,2,SS01,BAX09,2,BSX09,100,100,100,97,90,79,72,68,68,52,19,10.39999962
0101,3,0108,10,3,2,2,SS01,BAX01,2,BGX01,100,100,100,94,86,74,67,53,42,30,25,19.60000038
0102,2,0111,10,2,2,2,SS01,BAX08,2,BSX08,100,100,100,100,100,100,100,100,99,82,33,17
0107,3,0109,10,3,2,1,SS01,BAX02,2,BGX02,100,100,100,97,90,74,64,49,38,26,22,17.10000038
0159,2,0160,10,2,2,2,SS01,BAX07,2,BSX07,100,100,100,100,100,100,100,100,100,78,33,17.60000038
0201,1,0201,10,1,2,3,SS01,A18,1,TS37,100,100,100,100,100,100,100,100,99,76,51,25.29999924
0201,3,0202,10,3,6,1,SS01,BA310,1,BG310,100,100,100,97,88,75,67,52,42,31,25,19.10000038
0202,2,0202,10,2,6,1,SS01,BA310,1,BS316,100,100,100,99,98,97,96,94,93,71,28,12.69999981
0202,2,0211,10,2,7,1,SS01,BA312,1,BS320,100,100,100,96,94,90,88,85,82,64,29,16.10000038
0202,3,0202,10,3,2,2,UG01,B14,1,BG08,100,100,100,91.40000153,76.80000305,62,54.5,40.70000076,30.89999962,20.89999962,15.69999981,11.5
0203,2,0212,10,2,2,2,SS01,B2,1,BG02,100,100,100,100,100,100,100,99.90000153,99.59999847,76,29,15.10000038
0204,2,0202,10,2,6,1,SS01,BA310,1,BS316,100,100,100,99,98,97,96,94,93,71,28,12.69999981
0205,1,0201,10,1,2,3,SS01,A16,1,TS31,100,100,100,100,100,100,100,100,99,81,47,13.10000038
0205,1,0207,10,1,1,3,SS01,A10,1,TS19,100,100,100,100,100,100,100,100,99,79,50,20.39999962
0206,1,0202,10,1,2,3,SS01,A7,1,TS13,100,100,100,100,100,100,100,100,99,77,44,10.39999962
0206,1,0204,10,1,1,3,SS01,A1,1,TS01,100,100,100,100,100,100,100,99,99,78,44,9.699999809
3009,1,3009,19,1,1,1,SS01,BX03,1,BSX03,100,100,100,99,99,98,97,96,95,75,35,27.10000038
0106,1,0106,20,1,2,1,SS01,BA307,3,BS304,100,100,100,100,100,100,100,100,99,92,62,24.79999924
0106,2,0159,20,2,2,2,SS01,BAX15,2,BGX15,100,100,100,100,100,100,99,99,97,90,80,66.09999847
0106,3,0109,20,4,2,2,SS01,BA315,3,BG304,100,100,100,97,83,66,56,42,28,16,12,9.399999619
0109,2,0105,20,2,2,1,SS01,BA323,6,BS315,100,100,100,100,100,100,100,100,100,94,70,38
0109,3,0159,20,2,2,2,SS01,BA305,2,BG301,100,100,100,100,100,100,100,99,89,70,54,35.20000076
0109,4,0109,20,4,2,2,SS01,BA315,3,BG304,100,100,100,97,83,66,56,42,28,16,12,9.399999619
0112,1,0103,20,1,2,2,SS01,BA325,2,BS316,100,100,100,100,100,100,100,100,100,97,48,43.20000076
0207,1,0207,10,1,1,3,SS01,A12,1,TS23,100,100,100,100,100,100,100,100,98,80,54,27
0209,1,0211,10,1,7,1,SS01,BA312,1,BS321,100,100,100,100,100,100,100,100,99,75,42,26.70000076
0210,3,0202,10,3,6,1,SS01,BA310,1,BG310,100,100,100,97,88,75,67,52,42,31,25,19.10000038
0211,1,0211,10,1,2,3,SS01,A13,1,TS25,100,100,100,100,100,100,100,100,100,84,48,12.89999962
0211,2,0202,10,2,6,1,SS01,BA309,1,BS314,100,100,100,98,97,96,96,95,95,75,28,12
0211,2,0211,10,2,7,1,SS01,BA312,1,BS320,100,100,100,96,94,90,88,85,82,64,29,16.10000038
0211,3,0204,10,3,1,2,UG01,B13,1,BG07,100,100,100,89.09999847,75.19999695,60.5,52.90000153,39.5,29.5,19.79999924,16.20000076,12.60000038
0212,2,0212,10,2,6,1,SS01,BA302,2,BS303,100,100,100,100,100,100,99,97,95,76,39,25
0212,3,0204,10,3,1,2,UG01,B13,1,BG07,100,100,100,89.09999847,75.19999695,60.5,52.90000153,39.5,29.5,19.79999924,16.20000076,12.60000038
0259,2,0202,10,2,2,2,SS01,B3,1,BG03,100,100,100,100,100,100,100,100,100,73,21,7.199999809
0259,3,0204,10,3,1,2,UG01,B13,1,BG07,100,100,100,89.09999847,75.19999695,60.5,52.90000153,39.5,29.5,19.79999924,16.20000076,12.60000038
0260,3,0202,10,3,6,1,SS01,BA310,1,BG310,100,100,100,97,88,75,67,52,42,31,25,19.10000038
0260,3,0204,10,3,1,2,UG01,B13,1,BG07,100,100,100,89.09999847,75.19999695,60.5,52.90000153,39.5,29.5,19.79999924,16.20000076,12.60000038
0102,1,0112,12,1,1,2,SS01,B3,1,BS03,100,96.90000153,96.90000153,94.80000305,93.09999847,89,86.30000305,76.80000305,65.80000305,47.79999924,36.09999847,14.39999962
0104,1,0104,12,1,1,2,SS01,B4,1,BS04,100,98.59999847,94.19999695,88.69999695,84.09999847,77.40000153,73.5,62.59999847,51.59999847,35.09999847,26.39999962,11.69999981
0105,1,0106,12,1,1,2,SS01,B2,1,BS02,100,100,100,97.59999847,94.69999695,89.90000153,86.40000153,76.40000153,65,45.5,34.29999924,15.89999962
0105,1,0112,12,1,1,2,SS01,B3,1,BS03,100,96.90000153,96.90000153,94.80000305,93.09999847,89,86.30000305,76.80000305,65.80000305,47.79999924,36.09999847,14.39999962
0106,1,0101,12,1,1,1,SS01,B5,1,BS05,100,98.19999695,95.90000153,94.80000305,91.80000305,87,84.30000305,75.30000305,65,47.29999924,35.40000153,13.5
0107,2,0109,12,2,6,1,SS01,BAX01,1,BGX01,100,100,100,100,97,91,84,65,48,35,27,17.79999924
0109,2,0101,12,2,2,2,UG01,B9,1,BG03,100,100,100,94,87,76,69,53,38,25,17,9.800000191
0110,1,0101,12,1,1,1,SS01,B5,1,BS05,100,98.19999695,95.90000153,94.80000305,91.80000305,87,84.30000305,75.30000305,65,47.29999924,35.40000153,13.5
0112,1,0112,12,1,1,2,SS01,B3,1,BS03,100,96.90000153,96.90000153,94.80000305,93.09999847,89,86.30000305,76.80000305,65.80000305,47.79999924,36.09999847,14.39999962
0161,1,0106,12,1,1,2,SS01,B2,1,BS02,100,100,100,97.59999847,94.69999695,89.90000153,86.40000153,76.40000153,65,45.5,34.29999924,15.89999962
0161,1,0161,12,1,1,2,SS01,B6,1,BS06,100,94.19999695,89.69999695,83.59999847,79.80000305,73.69999695,70.40000153,61.29999924,51.79999924,36.20000076,26.79999924,11.30000019
0502,1,1030,12,1,1,1,SS01,BA*,1,BS**,100,100,100,100,100,100,100,100,100,71,17,1.100000024
0502,2,0506,12,2,3,2,SS01,BAX04,2,BGX02,100,100,100,97,93,87,81,73,68,52,19,6
0503,1,0565,12,1,3,1,SS01,BA501,2,BS304,100,100,100,100,100,100,100,99,99,79,21,1.200000048
0503,3,0506,12,3,3,2,SS01,BAX06,2,BGX04,100,100,100,99,95,84,77,62,49,35,27,18.79999924
0503,3,0565,12,3,3,2,SS01,BA501,2,BG307,100,100,100,100,98,92,85,70,56,41,33,25.29999924
0504,1,0563,12,1,1,2,SS01,TP3,1,BS57,100,100,100,100,100,100,100,100,100,67,17.20000076,0.300000012
0504,1,0565,12,1,3,1,SS01,BA501,2,BS304,100,100,100,100,100,100,100,99,99,79,21,1.200000048
0504,1,1030,12,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,100,100,100,100,70,13,1.5
0504,3,0508,12,3,3,2,SS01,BA303,2,BG305,100,100,100,96,92,83,76,61,48,34,27,19.39999962
0505,3,0565,12,3,3,2,SS01,BA501,2,BG307,100,100,100,100,98,92,85,70,56,41,33,25.29999924
0506,2,0503,12,2,3,1,SS01,BAX03,2,BGX01,100,100,97,97,94,91,89,85,83,67,15,4.099999905
0506,2,1030,12,2,1,1,UG01,BA*,1,BG**,100,100,100,100,99,95,93,87,84,65,26,5.099999905
0506,2,1030,12,2,1,2,UG01,TP1,1,BG56,100,100,100,99,98,95,93,91,82,58,15,5.599999905
0507,1,0508,12,1,3,2,SS01,BA303,2,BS303,100,100,100,100,100,100,100,100,99,70,7,0.800000012
0507,3,0503,12,3,3,1,SS01,BAX08,2,BGX06,100,100,100,100,98,92,85,71,58,41,31,22
0507,3,0563,12,3,1,2,UG01,TP3,1,BG59,100,100,97.5,92.09999847,84.69999695,72.09999847,66.19999695,51.40000153,39.59999847,26.70000076,19.89999962,13.5
0507,3,1030,12,3,1,1,UG01,BA*,1,BG**,100,100,100,97,94,84,77,58,49,34,25,16.20000076
0561,1,0503,12,1,3,1,SS01,BAX01,2,BSX01,100,100,100,100,100,100,100,100,99,85,5,0.300000012
0561,2,0508,12,2,3,2,SS01,BA303,2,BG306,100,100,100,95,92,84,81,75,72,58,29,18.5
0561,2,1030,12,2,1,1,UG01,BA*,1,BG**,100,100,100,100,99,95,93,87,84,65,26,5.099999905
0561,3,0563,12,3,1,2,UG01,TP3,1,BG59,100,100,97.5,92.09999847,84.69999695,72.09999847,66.19999695,51.40000153,39.59999847,26.70000076,19.89999962,13.5
0562,2,0565,12,2,3,1,SS01,BA501,2,BG308,100,100,100,98,95,90,87,81,77,58,22,6
0562,3,0503,12,3,3,1,SS01,BAX08,2,BGX06,100,100,100,100,98,92,85,71,58,41,31,22
0562,3,0503,12,3,1,1,UG01,TP1,1,BG55,100,100,99.40000153,92.80000305,86.90000153,77.59999847,71.19999695,57.5,43.09999847,27.79999924,20.5,14.10000038
0562,3,0504,12,3,3,1,SS01,BAX07,2,BGX05,100,100,100,97,93,85,78,64,51,35,27,19.29999924
0563,1,1030,12,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,100,100,100,100,70,13,1.5
0563,2,1030,12,2,1,2,UG01,TP1,1,BG56,100,100,100,99,98,95,93,91,82,58,15,5.599999905
0563,3,0506,12,3,3,2,SS01,BAX06,2,BGX04,100,100,100,99,95,84,77,62,49,35,27,18.79999924
0564,3,0508,12,3,3,2,SS01,BA303,2,BG305,100,100,100,96,92,83,76,61,48,34,27,19.39999962
0564,3,0565,12,3,3,2,SS01,BA501,2,BG307,100,100,100,100,98,92,85,70,56,41,33,25.29999924
0565,1,0508,12,1,3,2,SS01,BA303,2,BS303,100,100,100,100,100,100,100,100,99,70,7,0.800000012
0565,2,1030,12,2,1,1,UG01,BA*,1,BG**,100,100,100,100,99,95,93,87,84,65,26,5.099999905
0565,3,0504,12,3,3,1,SS01,BAX07,2,BGX05,100,100,100,97,93,85,78,64,51,35,27,19.29999924
0566,3,0503,12,3,1,1,UG01,TP1,1,BG55,100,100,99.40000153,92.80000305,86.90000153,77.59999847,71.19999695,57.5,43.09999847,27.79999924,20.5,14.10000038
1030,2,1030,12,2,1,2,UG01,TP1,1,BG56,100,100,100,99,98,95,93,91,82,58,15,5.599999905
1370,3,1370,12,3,1,2,UG01,TP1,1,BG55,100,100,99,97,95,89,84,70,54,39,34,15.19999981
3804,1,3804,12,1,1,1,SS01,BA*,1,BS**,100,100,100,100,100,100,100,100,100,96,60,2.900000095
3811,1,3811,12,1,1,1,SS01,BA*,1,BS**,100,100,100,100,100,100,100,100,97,85,57,32
3811,2,3811,12,2,1,1,UG01,BA*,1,BG**,100,100,100,100,100,100,100,100,100,88,49,10
3995,2,3995,12,2,1,2,UG01,TP1,1,BG56,100,100,100,94,93,90,89,85,83,73,29,4.099999905
3995,3,3995,12,3,1,2,UG01,TP1,1,BG55,100,100,98,94,89,78,71,53,51,22,5,1.899999976
3996,2,3996,12,2,1,2,UG01,TP1,1,BG56,100,100,100,100,100,99,98,96,92,84,63,17
3997,2,3997,12,2,1,1,UG01,BA*,1,BG**,100,100,100,99,99,97,95,90,87,81,74,13
3997,3,3997,12,3,1,2,UG01,TP1,1,BG55,100,100,100,97,94,88,76,64,58,41,30,17.60000038
4057,1,4057,12,1,1,2,SS01,BA*,1,BS**,100,100,100,100,99,96,94,92,91,82,59,2.400000095
4057,2,4057,12,2,1,2,UG01,BA*,1,BG**,100,100,100,100,97,92,89,86,85,82,71,7.599999905
4057,2,4057,12,2,1,1,UG01,BA*,1,BG**,100,100,100,100,98,94,92,89,89,87,77,7.300000191
4107,2,4107,12,2,1,1,UG01,BA*,1,BG**,100,100,100,99,96,89,83,66,61,47,25,9.899999619
4108,2,4108,12,2,1,1,UG01,BA*,1,BG**,100,100,100,100,100,99,98,97,95,71,18,11.60000038
4109,1,4109,12,1,1,2,SS01,BA*,1,BS**,100,100,100,100,100,100,99,96,95,84,45,3
4135,3,4135,12,3,1,2,UG01,TP1,1,BG55,100,100,100,99,99,98,97,94,86,67,53,39.20000076
4135,3,4135,12,3,1,1,UG01,BA*,1,BG**,100,100,100,100,99,99,98,95,88,69,51,36.59999847
4136,2,4136,12,2,1,2,UG01,TP1,1,BG56,100,100,100,100,100,99,98,95,91,75,27,11.80000019
4138,1,4138,12,1,1,1,SS01,BA*,1,BS**,100,100,100,100,100,100,100,100,100,89,40,15.30000019
A320,1,9054,12,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,100,100,100,100,96,85,2
A330,3,9054,12,3,1,2,UG01,TP1,1,BG55,100,98,98,90,83,77,73,66,59,43,30,16.20000076
A350,2,9054,12,2,1,1,UG01,BA*,1,BG**,100,100,100,100,100,100,100,99,98,96,89,13.19999981
A350,3,9054,12,3,1,2,UG01,TP1,1,BG55,100,98,98,90,83,77,73,66,59,43,30,16.20000076
A352,3,9054,12,3,1,2,UG01,TP1,1,BG55,100,98,98,90,83,77,73,66,59,43,30,16.20000076
A352,3,9054,12,3,1,1,UG01,BA*,1,BG**,100,100,100,99,98,95,92,84,74,53,41,21.29999924
B351,1,3997,12,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,100,100,100,100,99,94,9.399999619
C310,1,4154,12,1,1,2,SS01,TP1,2,BS55,100,100,100,100,100,99,99,97,88,55,30,7.199999809
C350,2,4154,12,2,1,2,UG01,TP1,2,BG55,100,100,100,99,98,96,95,86,80,62,49,33.20000076
0502,1,0509,13,1,3,2,SS01,BA501,2,BS304,100,100,100,99,96,89,85,75,64,51,45,33.90000153
0503,1,0507,13,1,1,1,SS01,BA*,1,BS**,100,100,100,99,97,95,88,79,70,51,43,33.40000153
