LINKED_LAYER_NO,LINKED_SHRP_ID,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,SAMPLE_NO,LIQUID_LIMIT,PLASTIC_LIMIT,PLASTICITY_INDEX,CONSTRUCTION_NO
2,0213,0224,8,2,1,2,B11,BG11,18,,NP,1
2,0214,0224,8,2,1,2,B11,BG11,18,,NP,1
1,0217,0221,8,1,1,2,B6,BS06,28,8,20,1
2,0221,0222,8,2,5,1,BAX05,BGX05,20,18,2,4
2,0222,0221,8,2,1,2,B12,BG12,,,NP,1
2,0224,0214,8,2,1,2,B10,BG10,,,NP,1
1,0504,0505,8,1,1,1,TP2,BS91,33,19,14,1
1,0509,0508,8,1,1,1,BA*,BS*1,37,16,21,1
1,0811,0811,8,1,5,1,BA261,BS261,46,14,32,1
1,1029,1029,8,1,1,1,BA*,BS**,24,17,7,1
2,1029,1029,8,2,1,1,BA*,BG**,0,0,NP,1
2,1053,1053,8,2,1,2,TP1,BG92,0,0,NP,1
1,2008,2008,8,1,1,1,BA*,BS**,42,19,23,1
3,7035,7035,8,3,1,2,BA*,BG**,0,0,NP,1
2,7776,7776,8,2,1,1,BA*,BG**,23,13,10,1
1,7781,7781,8,1,1,1,BA*,BS**,22,8,14,1
1,7783,7783,8,1,1,2,TP1,BS93,29,17,12,1
2,7783,7783,8,2,1,2,TP1,BG92,0,0,NP,1
2,0561,0509,13,2,1,2,BA*,BG**,0,0,NP,1
2,0562,0509,13,2,1,2,BA*,BG**,0,0,NP,1
1,0563,0509,13,1,3,2,BA501,BS304,31,24,7,2
2,0563,0565,13,2,1,2,BA*,BG**,0,0,NP,1
1,0564,0507,13,1,1,1,BA*,BS**,28,25,3,1
1,0564,0509,13,1,1,2,BA*,BS**,35,28,7,1
2,0564,0507,13,2,1,1,BA*,BG**,0,0,NP,1
2,0564,0509,13,2,1,2,BA*,BG**,0,0,NP,1
1,0566,0509,13,1,3,2,BA501,BS304,31,24,7,2
2,0566,0507,13,2,1,1,BA*,BG**,0,0,NP,1
2,0566,0565,13,2,1,2,BA*,BG**,0,0,NP,1
1,1005,1005,13,1,1,2,TP1,BS55,19,18,1,1
1,3017,3017,13,1,1,2,BA*,BS**,,,NP,1
1,3019,3019,13,1,1,2,BA*,BS**,32,19,13,1
3,1003,1003,15,3,1,1,BA*,BG**,0,0,NP,1
1,1006,1006,15,1,1,2,TP1,BS93,45,25,20,1
1,1006,1006,15,1,1,1,BA*,BS**,32,20,12,1
3,1006,1006,15,3,1,1,BA*,BG**,0,0,NP,1
1,1001,1001,16,1,1,1,BA*,BS**,20,18,2,1
2,1009,1009,16,2,1,2,TP1,BG91,0,0,NP,1
2,1009,1009,16,2,1,1,BA*,BG**,0,0,NP,1
2,1021,1021,16,2,1,2,TP1,BG91,0,0,NP,1
1,6027,6027,16,1,1,2,TP1,BS93,26,14,12,1
2,B320,1019,1,2,1,1,BA*,BG**,,,NP,1
1,B330,1019,1,1,1,1,BA*,BS**,17,15,2,1
2,B330,1019,1,2,1,1,BA*,BG**,,,NP,1
2,C330,4155,1,2,1,1,BA*,BG**,,,NP,1
1,C350,4155,1,1,1,2,BA*,BS**,23,19,4,1
1,1004,1004,2,1,1,1,TP2,BS81,0,0,NP,1
2,1004,1004,2,2,1,1,TP2,BG82,19,,NP,1
3,1008,1008,2,3,1,1,BA1,BG01,0,0,NP,1
2,6010,6010,2,2,1,2,TP1,BG92,18,12,6,1
2,0113,0119,4,2,1,2,B308,BG08,21,,NP,1
2,0113,0161,4,2,1,2,B319,BG19,,,NP,1
1,0114,0115,4,1,1,2,B303,BS03,20,18,2,1
1,0114,0124,4,1,1,2,B305,BS05,,,NP,1
2,0114,0120,4,2,1,2,B316,BG16,,,NP,1
1,0117,0114,4,1,1,2,B309,BS09,24,17,7,1
2,0117,0161,4,2,1,2,B319,BG19,,,NP,1
2,0118,0119,4,2,1,2,B308,BG08,21,,NP,1
2,0118,0120,4,2,1,2,B316,BG16,,,NP,1
2,0119,0161,4,2,1,2,B319,BG19,,,NP,1
1,0120,0113,4,1,1,2,B317,BS17,,,NP,1
2,0120,0118,4,2,1,2,B312,BG12,,,NP,1
1,0121,0161,4,1,3,1,BA266,BS266,24,22,2,3
1,0121,0161,4,1,1,2,B318,BS18,,,NP,1
1,0121,0163,4,1,1,2,B321,BS21,,,NP,1
1,0122,0114,4,1,1,2,B309,BS09,24,17,7,1
1,0122,0124,4,1,1,2,B305,BS05,,,NP,1
2,0122,0122,4,2,1,2,B313,BG13,,,NP,1
1,0123,0123,4,1,1,2,B306,BS06,,,NP,1
1,0160,0160,4,1,1,2,B301,BS01,,,NP,1
1,0160,0161,4,1,3,1,BA266,BS266,24,22,2,3
2,0160,0120,4,2,1,2,B316,BG16,,,NP,1
1,0161,0161,4,1,3,1,BA266,BS266,24,22,2,3
1,0161,0162,4,1,1,2,B320,BS20,,,NP,1
2,0213,0215,4,2,1,2,B307,BG07,,,NP,1
1,0214,0216,4,1,1,2,B306,BS06,22,19,3,1
2,0214,0221,4,2,1,2,B310,BG10,,,NP,1
2,0214,0224,4,2,1,2,B305,BG05,,,NP,1
2,0214,0262,4,2,1,2,B312,BG12,,,NP,1
1,0215,0219,4,1,1,2,B14,BS14,,,NP,1
2,0215,0214,4,2,1,2,B302,BG02,,,NP,1
1,0216,0216,4,1,1,2,B306,BS06,22,19,3,1
1,0216,0217,4,1,1,2,B309,BS09,,,NP,1
2,0216,0224,4,2,1,2,B305,BG05,,,NP,1
2,0216,0260,4,2,1,2,B318,BG18,,,NP,1
1,0217,0213,4,1,1,2,B311,BS61,,,NP,1
1,0219,0217,4,1,1,2,B309,BS09,,,NP,1
1,0220,0222,4,1,1,2,B303,BS03,31,20,11,1
1,0220,0263,4,1,1,2,B313,BS13,28,20,8,1
1,0221,0217,4,1,1,2,B309,BS09,,,NP,1
1,0222,0224,4,1,1,2,B13,BS13,31,24,7,1
1,0222,0265,4,1,1,2,B315,BS15,36,19,17,1
1,0222,0267,4,1,1,2,B316,BS16,28,19,9,1
1,0224,0222,4,1,1,2,B303,BS03,31,20,11,1
2,0261,0264,4,2,1,2,B314,BG14,,,NP,1
1,0262,0223,4,1,1,2,B308,BS08,,,NP,1
2,0262,0224,4,2,1,2,B305,BG05,,,NP,1
1,0263,0265,4,1,1,2,B315,BS15,36,19,17,1
1,0263,0268,4,1,1,2,B17,BS17,23,18,5,1
2,0264,0215,4,2,1,2,B307,BG07,,,NP,1
2,0264,0262,4,2,1,2,B312,BG12,,,NP,1
1,0265,0218,4,1,1,2,B12,BS12,28,28,NP,1
1,0265,0265,4,1,1,2,B315,BS15,36,19,17,1
2,0265,0224,4,2,1,2,B305,BG05,,,NP,1
1,0266,0265,4,1,1,2,B315,BS15,36,19,17,1
1,0266,0267,4,1,1,2,B316,BS16,28,19,9,1
1,0267,0220,4,1,1,2,B304,BS04,28,22,6,1
1,0267,0224,4,1,1,2,B13,BS13,31,24,7,1
1,0268,0266,4,1,1,2,B16,BS16,39,21,18,1
1,0268,0268,4,1,1,2,B17,BS17,23,18,5,1
1,0501,0504,4,1,1,2,TP1,BS92,22,16,6,1
2,0501,0505,4,2,1,2,BA*,BG*3,,,NP,1
2,0501,0507,4,2,1,1,BA*,BG*1,,,NP,1
2,0501,0507,4,2,1,1,BA*,BG*5,,,NP,1
1,0502,0504,4,1,1,2,TP1,BS92,22,16,6,1
1,0503,0506,4,1,4,3,TP2,BG02,23,16,7,7
2,0503,0502,4,2,1,2,TP2,BG91,,,NP,1
2,0503,0506,4,2,4,3,TP2,BS02,26,18,8,7
2,0503,0507,4,2,1,1,BA*,BG*5,,,NP,1
2,0503,0508,4,2,3,1,BA262,BG262,20,22,NP,5
1,0504,0509,4,1,4,3,TP1,BG01,,,,6
2,0504,0507,4,2,1,1,BA*,BG*1,,,NP,1
1,0505,0509,4,1,4,3,TP1,BG01,,,,6
2,0505,0505,4,2,1,2,BA*,BG*3,,,NP,1
2,0505,0507,4,2,1,1,BA*,BG*5,,,NP,1
1,0506,0506,4,1,4,3,TP2,BG02,23,16,7,7
1,0507,0502,4,1,1,2,TP2,BS92,28,20,8,1
1,0507,0507,4,1,1,1,BA*,BS*1,21,16,5,1
1,0507,0509,4,1,4,3,TP1,BG01,,,,6
2,0507,0559,4,2,1,2,BA*,BG*4,,,NP,1
2,0508,0508,4,2,3,1,BA262,BG262,20,22,NP,5
2,0509,0505,4,2,1,2,BA*,BG*3,,,NP,1
2,0509,0506,4,2,4,3,TP2,BS02,26,18,8,7
1,0559,0502,4,1,1,2,TP2,BS92,28,20,8,1
1,0559,0505,4,1,1,2,BA*,BS*3,27,19,8,1
2,0559,0504,4,2,1,2,TP1,BG91,,,NP,1
1,0560,0502,4,1,1,2,TP2,BS92,28,20,8,1
2,0560,0505,4,2,1,2,BA*,BG*3,,,NP,1
2,0560,0508,4,2,3,1,BA261,BG261,20,22,NP,5
2,0560,0508,4,2,3,1,BA262,BG262,20,22,NP,5
2,0601,0662,4,3,1,2,BA*,BG*3,19,17,2,1
1,0603,0603,4,1,1,2,BA*,BS*4,22,14,8,1
2,0603,0603,4,2,1,2,BA*,BG*4,20,16,4,1
3,0607,0603,4,2,1,2,BA*,BG*4,20,16,4,1
2,0662,0608,4,2,1,2,BA*,BG*5,21,16,5,1
3,0662,0662,4,3,1,2,BA*,BG*3,19,17,2,1
2,0664,0662,4,3,1,2,BA*,BG*3,19,17,2,1
2,0669,0662,4,3,1,2,BA*,BG*3,19,17,2,1
1,1001,1001,4,1,1,2,TP1,BS91,23,0,NP,2
1,1003,1003,4,1,1,1,BA*,BS**,31,18,13,2
2,1003,1003,4,2,1,1,BA*,BG**,25,17,8,2
2,1006,1006,4,2,1,2,TP1,BG91,0,0,NP,1
2,1007,1007,4,2,1,2,TP1,BG91,0,0,NP,1
1,1022,1022,4,1,1,1,BA*,BS**,20,0,NP,1
3,1022,1022,4,3,1,2,TP1,BG91,0,0,NP,1
2,1024,1024,4,2,1,1,BA*,BG**,28,12,16,2
2,1034,1034,4,2,1,1,BA*,BG**,0,0,NP,1
1,1062,1062,4,1,1,1,BA*,BS**,37,24,13,2
2,6060,6060,4,2,1,2,TP1,BG91,0,0,NP,2
2,A310,1036,4,2,1,2,TP1,BG70,0,0,NP,1
1,A390,1036,4,1,1,2,TP1,BS70,35,20,15,1
1,A441,7613,4,1,1,1,BA*,BS**,48,20,28,1
1,A445,7613,4,1,1,1,BA*,BS**,48,20,28,1
1,A447,7613,4,1,1,1,BA*,BS**,48,20,28,1
1,A461,7613,4,1,1,1,BA*,BS**,48,20,28,1
2,A903,A901,4,2,1,2,B323,BG23,,,NP,1
2,B310,1021,4,2,1,2,TP1,BG91,0,0,NP,1
2,B320,1021,4,2,1,1,BA*,BG**,0,0,NP,1
2,C310,1017,4,2,1,1,BA*,BG**,0,0,NP,2
1,C330,1017,4,1,1,2,TP1,BS92,25,16,9,2
1,C330,1017,4,1,1,1,BA*,BS**,32,16,16,2
1,D310,1016,4,1,1,1,BA*,BS**,27,17,10,1
2,D320,1016,4,2,1,1,BA*,BG**,31,18,13,1
1,D350,1016,4,1,1,2,TP1,BS92,26,17,9,1
2,D350,1016,4,2,1,1,BA*,BG**,31,18,13,1
1,0113,0114,5,1,5,2,BA*,BS**,,,NP,1
1,0113,0117,5,1,7,1,BA*,BS**,,,NP,1
1,0113,0119,5,1,1,2,B1,BS01,0,0,NP,1
1,0114,0114,5,1,5,2,BA*,BS**,,,NP,1
1,0116,0118,5,1,1,2,B4,BS04,0,0,NP,1
1,0117,0113,5,1,6,2,BA*,BS**,,,NP,1
1,0213,0224,5,1,1,3,B5,BS05,36,25,11,1
3,0213,0222,5,3,1,3,B8,BG02,,,NP,1
1,0215,0215,5,1,1,3,B1,BS01,22,17,5,1
1,0216,0213,5,1,1,3,B6,BS06,20,14,6,1
1,0216,0224,5,1,4,2,BA*,BS**,62,21,41,4
1,0219,0219,5,1,1,3,B3,BS03,24,14,10,1
1,0222,0222,5,1,4,2,BA4,TS13,66,39,27,2
3,0222,0222,5,3,1,3,B8,BG02,,,NP,1
3,0222,0223,5,3,1,3,B7,BG01,,,NP,1
1,0223,0223,5,1,4,2,BA1,TS01,48,17,31,2
2,0803,0810,5,2,9,2,BAX01,BGX01,20,17,3,2
2,0804,0804,5,2,2,2,B13,BG07,,,NP,1
2,0804,0810,5,2,9,2,BAX01,BGX01,20,17,3,2
2,0809,0804,5,2,2,2,B14,BG08,,,NP,1
1,0810,0810,5,1,9,2,BA504,BS304,26,18,8,2
1,0810,0810,5,1,9,1,BA502,BS302,30,18,12,2
1,0810,0810,5,1,1,3,A6,TS12,30,16,14,1
1,0810,0810,5,1,9,2,BA503,BS303,26,20,6,2
1,0810,0810,5,1,9,1,BA501,BS301,31,17,14,2
1,3059,3059,5,1,1,2,BA*,BS**,,,NP,1
1,3071,3071,5,1,1,1,BA*,BS**,34,18,16,1
1,3071,3071,5,1,1,2,BA*,BS**,36,17,19,1
2,4019,4019,5,2,1,1,BA*,BG**,,,NP,1
1,4021,4021,5,1,1,1,BA*,BS**,24,19,5,1
2,5805,5805,5,2,1,2,BA*,BG**,30,28,2,1
2,5805,5805,5,2,1,1,BA*,BG**,29,22,7,1
1,A320,3071,5,1,1,1,BA*,BS**,34,18,16,1
1,A410,4021,5,1,1,2,BA*,BS**,24,16,8,1
1,A603,A605,5,1,5,1,BA504,BS305,26,16,10,6
1,A605,A605,5,1,5,1,BA503,BS304,24,16,8,6
1,A605,A605,5,1,1,2,A2,BS02,33,19,14,1
1,A608,A607,5,1,1,2,TP2,BS56,49,31,18,1
1,B430,4019,5,1,1,2,BA*,BS**,,,NP,1
1,0202,0210,6,1,1,1,B10,BS10,,,NP,1
2,0202,0210,6,2,1,2,B14,BG14,,,NP,1
2,0903,0962,9,2,1,2,A02A62,BG04A62,50,,NP,1
3,0903,0960,9,3,1,2,A02A60,BG02A60,50,,NP,1
3,0903,0962,9,3,1,2,A02A62,BG02A62,50,,NP,1
1,0960,0901,9,1,1,1,A01A01,BS01A01,50,,NP,1
1,0960,0902,9,1,1,1,A01A02,BS01A02,50,,NP,1
1,0960,0960,9,1,1,1,A01A60,BS01A60,50,,NP,1
2,0960,0960,9,2,1,2,A02A60,BG04A60,50,,NP,1
2,0960,0961,9,2,1,1,A01A61,BG03A61,50,,NP,1
3,0960,0901,9,3,1,2,A02A01,BG02A01,50,,NP,1
1,0961,0903,9,1,1,1,A01A03,BS01A03,50,,NP,1
1,0961,0961,9,1,1,1,A01A61,BS01A61,50,,NP,1
3,0961,0901,9,3,1,2,A02A01,BG02A01,50,,NP,1
1,0962,0960,9,1,1,2,A02A60,BS02A60,50,,NP,1
2,0962,0903,9,2,1,1,A01A03,BG03A03,50,,NP,1
3,0962,0901,9,3,1,1,A01A01,BG01A01,50,,NP,1
2,4008,4008,9,2,1,2,BX02,BGX02,0,0,NP,1
3,0101,0102,10,3,1,2,B15,BG01,,,,1
1,0103,0102,10,1,1,1,B2,BS02,,,,1
2,0103,0104,10,2,2,2,BAX09,BSX09,14,16,NP,2
2,0103,0107,10,2,1,1,B8,BS08,,,NP,1
2,0103,0160,10,2,2,2,BAX07,BSX07,15,15,NP,2
1,0104,0104,10,1,1,1,B7,BS07,,,,1
2,0104,0103,10,2,1,1,B10,BS10,,,NP,1
2,0104,0107,10,2,1,1,B8,BS08,,,NP,1
2,0105,0103,10,2,1,1,B10,BS10,,,NP,1
2,0105,0111,10,2,2,2,BAX08,BSX08,13,15,NP,2
1,0106,0103,10,1,1,1,B3,BS03,24,17,7,1
1,0106,0112,10,1,1,1,B4,BS04,21,17,4,1
2,0106,0160,10,2,2,2,BAX07,BSX07,15,15,NP,2
3,0106,0159,10,3,1,2,B17,BG03,,,NP,1
1,0108,0159,10,1,1,1,B6,BS06,,,NP,1
3,0108,0101,10,3,1,2,B16,BG02,,,NP,1
3,0109,0159,10,3,1,2,B17,BG03,,,NP,1
1,0110,0103,10,1,1,1,B3,BS03,24,17,7,1
1,0110,0159,10,1,1,1,B6,BS06,,,NP,1
2,0110,0160,10,2,2,2,BAX07,BSX07,15,15,NP,2
1,0111,0107,10,1,1,1,B1,BS01,,,NP,1
1,0111,0159,10,1,1,1,B6,BS06,,,NP,1
2,0111,0102,10,2,1,2,B9,BS09,,,,1
2,0111,0111,10,2,2,2,BAX08,BSX08,13,15,NP,2
1,0112,0104,10,1,1,1,B7,BS07,,,,1
2,0112,0102,10,2,1,2,B9,BS09,,,,1
1,0160,0104,10,1,1,1,B7,BS07,,,,1
1,0160,0159,10,1,1,1,B6,BS06,,,NP,1
2,0160,0107,10,2,1,1,B8,BS08,,,NP,1
2,0160,0112,10,2,1,1,B11,BS11,,,NP,1
1,0201,0201,10,1,2,3,A18,TS37,15,0,NP,1
1,0201,0212,10,1,1,2,B8,BS02,,,NP,1
3,0201,0204,10,3,1,2,B13,BG07,,,,1
1,0203,0201,10,1,2,3,A16,TS31,0,0,NP,1
2,0203,0212,10,2,6,1,BA302,BS303,18,18,NP,2
3,0203,0204,10,3,1,2,B13,BG07,,,,1
1,0204,0202,10,1,2,3,A8,TS15,0,0,NP,1
3,0204,0202,10,3,6,1,BA310,BG310,21,19,2,1
1,0207,0201,10,1,2,3,A18,TS37,15,0,NP,1
1,0208,0204,10,1,1,3,A1,TS01,0,0,NP,1
1,0209,0211,10,1,1,2,B11,BS05,19,17,2,1
2,0209,0211,10,2,7,1,BA312,BS320,14,16,NP,1
3,0210,0202,10,3,6,1,BA310,BG310,21,19,2,1
2,0211,0204,10,2,1,2,B1,BG01,,,,1
2,0211,0211,10,2,7,1,BA312,BS320,14,16,NP,1
3,0211,0202,10,3,6,1,BA310,BG310,21,19,2,1
1,0212,0207,10,1,1,3,A10,TS19,0,0,NP,1
2,0260,0212,10,2,2,2,B2,BG02,,,,1
3,0260,0201,10,3,2,2,B15,BG09,,,,1
1,0101,0101,12,1,1,1,B5,BS05,,,NP,1
2,0102,0161,12,2,2,2,B22,BG22,,,NP,1
1,0103,0104,12,1,1,2,B4,BS04,,,NP,1
1,0103,0107,12,1,1,2,B1,BS01,,,NP,1
1,0104,0107,12,1,1,2,B1,BS01,,,NP,1
1,0105,0101,12,1,1,1,B5,BS05,,,NP,1
1,0108,0101,12,1,1,1,B5,BS05,,,NP,1
1,0108,0161,12,1,1,2,B6,BS06,,,NP,1
2,0109,0161,12,2,2,2,B22,BG22,,,NP,1
1,0502,1030,12,1,1,2,TP1,BS55,,,NP,1
1,0502,1030,12,1,1,1,BA**,BS**,,,NP,1
3,0502,0563,12,3,1,2,TP3,BG59,,,NP,1
3,0502,0565,12,3,3,2,BA501,BG307,14,12,2,2
2,0503,0504,12,2,3,1,BAX05,BGX03,15,18,np,2
2,0503,0506,12,2,3,2,BAX04,BGX02,16,19,NP,2
2,0503,0508,12,2,3,2,BA303,BG306,15,15,NP,2
1,0504,0563,12,1,1,2,TP3,BS57,,,NP,1
2,0504,0504,12,2,3,1,BAX05,BGX03,15,18,np,2
2,0504,0508,12,2,3,2,BA303,BG306,15,15,NP,2
2,0504,1030,12,2,1,2,TP1,BG56,,,NP,1
1,0505,0506,12,1,3,2,BAX02,BSX02,,23,NP,2
2,0505,0506,12,2,3,2,BAX04,BGX02,16,19,NP,2
2,0505,1030,12,2,1,1,BA*,BG**,,,NP,1
3,0505,0503,12,3,3,1,BAX08,BGX06,14,13,1,2
1,0506,0503,12,1,3,1,BAX01,BSX01,,23,NP,2
3,0506,0563,12,3,1,2,TP3,BG59,,,NP,1
1,0507,0506,12,1,3,2,BAX02,BSX02,,23,NP,2
1,0507,0565,12,1,3,1,BA501,BS304,,18,NP,2
2,0507,0563,12,2,1,2,TP3,BG60,,,NP,1
2,0507,0565,12,2,3,1,BA501,BG308,17,20,NP,2
3,0507,0503,12,3,3,1,BAX08,BGX06,14,13,1,2
3,0507,0508,12,3,3,2,BA303,BG305,14,14,NP,2
1,0508,0506,12,1,3,2,BAX02,BSX02,,23,NP,2
2,0508,0506,12,2,3,2,BAX04,BGX02,16,19,NP,2
2,0508,1030,12,2,1,2,TP1,BG56,,,NP,1
3,0508,0563,12,3,1,2,TP3,BG59,,,NP,1
1,0509,1030,12,1,1,1,BA**,BS**,,,NP,1
2,0509,0565,12,2,3,1,BA501,BG308,17,20,NP,2
2,0561,0563,12,2,1,2,TP3,BG60,,,NP,1
3,0561,0504,12,3,3,1,BAX07,BGX05,14,15,NP,2
1,0562,1030,12,1,1,1,BA**,BS**,,,NP,1
2,0562,1030,12,2,1,2,TP1,BG56,,,NP,1
3,0562,1030,12,3,1,2,TP1,BG55,,,NP,1
2,0563,0503,12,2,3,1,BAX03,BGX01,18,19,np,2
3,0563,0504,12,3,3,1,BAX07,BGX05,14,15,NP,2
3,0563,0565,12,3,3,2,BA501,BG307,14,12,2,2
1,0564,0563,12,1,1,2,TP3,BS57,,,NP,1
1,0565,0508,12,1,3,2,BA303,BS303,,17,NP,2
2,0565,1030,12,2,1,2,TP1,BG56,,,NP,1
1,0566,0506,12,1,3,2,BAX02,BSX02,,23,NP,2
1,0566,1030,12,1,1,2,TP1,BS55,,,NP,1
3,1370,1370,12,3,1,2,TP1,BG55,,,NP,1
1,3804,3804,12,1,1,2,BA*,BS**,,,NP,1
1,3995,3995,12,1,1,2,TP1,BS55,,,NP,1
2,4057,4057,12,2,1,1,BA*,BG**,,,NP,1
1,4097,4097,12,1,1,2,TP1,BS55,,,NP,1
1,4097,4097,12,1,1,1,BA*,BS**,,,NP,1
1,4099,4099,12,1,1,1,BA*,BS**,,,NP,1
1,4105,4105,12,1,1,2,BA*,BS**,,,NP,1
1,4107,4107,12,1,1,2,TP1,BS55,,,NP,1
1,4107,4107,12,1,1,1,BA*,BS**,,,NP,1
2,4109,4109,12,2,1,1,BA*,BG**,,,NP,1
2,4109,4109,12,2,1,2,BA*,BG**,,,NP,1
1,4135,4135,12,1,1,2,TP1,BS55,,,NP,1
1,4135,4135,12,1,1,1,BA*,BS**,,,NP,1
1,4137,4137,12,1,1,1,BA*,BS**,,,NP,1
1,4137,4137,12,1,1,2,TP1,BS55,,,NP,1
1,4138,4138,12,1,1,2,BA*,BS**,,,NP,1
2,9054,9054,12,2,1,2,TP1,BG56,,,NP,1
3,A330,9054,12,3,1,2,TP1,BG55,,,NP,1
3,A350,9054,12,3,1,2,TP1,BG55,,,NP,1
2,A351,9054,12,2,1,1,BA*,BG**,,,NP,1
3,A351,9054,12,3,1,1,BA*,BG**,,,NP,1
1,A352,9054,12,1,1,2,TP1,BS55,,,NP,1
2,A352,9054,12,2,1,2,TP1,BG56,,,NP,1
3,A352,9054,12,3,1,2,TP1,BG55,,,NP,1
3,B310,3997,12,3,1,2,TP1,BG55,,,NP,1
1,B321,3997,12,1,1,1,BA*,BS**,,,NP,1
1,B330,3997,12,1,1,2,TP1,BS55,,,NP,1
2,B330,3997,12,2,1,1,BA*,BG**,,,NP,1
2,B351,3997,12,2,1,1,BA*,BG**,,,NP,1
2,B360,3997,12,2,1,2,TP1,BG56,,,NP,1
1,C310,4154,12,1,1,2,TP1,BS55,,,NP,2
1,0502,0509,13,1,1,2,BA*,BS**,35,28,7,1
1,0504,0509,13,1,3,2,BA705,BS305,31,24,7,2
2,0506,0507,13,2,1,1,BA*,BG**,0,0,NP,1
2,0506,0509,13,2,1,2,BA*,BG**,0,0,NP,1
1,0507,0509,13,1,3,2,BA501,BS304,31,24,7,2
2,0507,0509,13,2,1,2,BA*,BG**,0,0,NP,1
2,0507,0565,13,2,1,2,BA*,BG**,0,0,NP,1
1,0508,0509,13,1,3,2,BA306,BS303,34,24,10,2
1,0560,0509,13,1,3,2,BA306,BS303,34,24,10,2
1,0560,0509,13,1,1,2,BA*,BS**,35,28,7,1
1,0561,0509,13,1,3,2,BA306,BS303,34,24,10,2
2,0561,0507,13,2,1,1,BA*,BG**,0,0,NP,1
2,0506,0505,83,2,1,2,TP2,BG58,,,NP,1
1,0507,0506,83,1,4,2,BAX13,BSX13,16,13,3,4
2,0507,0508,83,2,1,2,TP4,BG62,,,NP,1
1,0508,0508,83,1,4,2,BAX09,BSX09,18,13,5,5
1,0508,0509,83,1,4,2,BAX11,BSX11,17,13,4,4
3,0508,0503,83,3,1,1,TP5,BG63,,,NP,1
3,0508,0508,83,3,4,2,BAX01,BGX01,13,15,NP,5
2,0509,0502,83,2,1,2,TP1,BG56,,,NP,1
3,0509,0507,83,3,1,1,TP3,BG59,,,NP,1
3,1801,1801,83,3,1,1,TP1,BG55,22,17,5,1
3,1801,1801,83,3,1,2,TP2,BG57,20,17,3,1
1,3802,3802,83,1,1,2,TP2,BS56,79,32,47,1
1,6451,6451,83,1,1,2,TP1,BS55,0,0,NP,1
3,6451,6451,83,3,1,2,TP1,BG55,0,0,NP,1
2,6452,6452,83,2,1,1,TP1,BG55,0,0,NP,2
2,6452,6452,83,2,1,2,TP2,BG56,0,0,NP,2
2,A320,1801,83,2,1,2,TP2,BG58,28,17,11,1
3,A340,1801,83,3,1,1,TP1,BG55,22,17,5,1
1,A351,1801,83,1,1,2,TP2,BS56,,,NP,1
1,1684,1684,84,1,1,2,TP1,BS55,0,0,NP,1
2,1684,1684,84,2,1,2,TP1,BG56,0,0,NP,1
2,1808,1808,85,2,1,2,TP1,BG56,0,0,NP,1
2,1808,1808,85,2,1,1,BX02,BGX02,0,0,NP,1
1,0901,0901,87,1,1,2,A01A01,BS01A01,,,NP,1
1,0902,0960,87,1,1,2,A01A60,BS01A60,,,NP,1
3,0902,0903,87,3,1,2,A01A03,BG01A03,,,NP,1
3,0960,0962,87,3,1,2,A01A62,BG01A62,,,NP,1
3,0962,0960,87,3,1,2,A01A60,BG01A60,,,NP,1
3,1620,1620,87,3,1,1,BX01,BGX01,0,0,NP,1
2,1622,1622,87,2,1,2,TP1,BG56,,,NP,1
3,A310,1620,87,3,1,1,BX01,BGX01,0,0,NP,1
2,A320,1620,87,2,1,1,BX02,BGX02,0,0,NP,1
2,A330,1620,87,2,1,2,TP1,BG56,0,0,NP,1
2,A340,1620,87,2,1,1,BX02,BGX02,0,0,NP,1
3,A340,1620,87,3,1,2,TP1,BG55,0,0,NP,1
1,A350,1620,87,1,1,1,BX03,BSX03,23,23,NP,1
2,B311,1622,87,2,1,2,TP1,BG56,,,NP,1
2,B360,1622,87,2,1,1,BX02,BGX02,,,NP,1
2,B361,1622,87,2,1,1,BX02,BGX02,,,NP,1
3,B362,1622,87,3,1,2,TP1,BG55,,,NP,1
3,B362,1622,87,3,1,1,BX01,BGX01,,,NP,1
3,1645,1645,88,3,1,2,TP1,BG55,0,0,NP,1
1,0901,0903,89,1,3,2,A01A03,BS01A03,,,NP,1
1,0902,0903,89,1,3,2,A01A03,BS01A03,,,NP,1
2,1125,1125,89,2,1,2,TP1,BG57,0,0,NP,1
2,1125,1125,89,2,1,1,BX03,BGX03,0,0,NP,1
3,1127,1127,89,3,1,2,TP1,BG55,0,0,NP,1
3,1127,1127,89,3,1,1,BA*,BG**,0,0,NP,1
1,2011,2011,89,1,1,1,BA*,BS**,0,0,NP,1
2,3001,3001,89,2,1,2,BX02,BGX02,0,0,NP,1
2,3015,3015,89,2,1,2,BX02,BGX02,0,0,NP,1
3,A320,1021,89,3,1,2,TP1,BG55,0,0,NP,1
3,A330,1021,89,3,1,1,BA*,BG**,0,0,NP,1
2,A340,1021,89,2,1,1,BA*,BS**,0,0,NP,1
3,A340,1021,89,3,1,2,TP1,BG55,0,0,NP,1
2,A350,1021,89,2,1,2,TP1,BS55,0,0,NP,1
3,A901,A903,89,4,3,2,A01A03,BG02A03,,,NP,1
2,0901,0962,90,2,1,2,B02A62,BG02A62,20,17,3,1
1,0902,0959,90,1,1,2,A01A59,BS01A59,38,16,22,1
